,meank,maxk,D,meanl
104,5.302521008403361,9,29,11.163705988724605
105,5.352697095435684,9,26,10.229045643153526
106,4.835555555555556,8,23,8.907183411503333
107,5.391666666666667,10,28,10.537482566248256
108,5.341666666666667,9,30,11.487587168758717
109,5.35,11,26,10.053382147838215
110,5.257383966244726,8,29,11.15761996710291
111,5.140425531914894,10,33,12.38850700127296
112,4.723214285714286,10,22,8.008493388669047
113,5.283333333333333,11,30,11.075418410041841
114,5.291139240506329,10,29,10.796109561610526
115,5.358333333333333,11,28,11.400557880055787
116,5.068376068376068,10,33,13.227064304317523
117,5.2803347280334725,10,32,10.552160613199254
118,5.094017094017094,9,32,11.633835882762922
119,5.247863247863248,10,23,8.388099117828848
120,5.35,9,30,11.675453277545328
121,5.008620689655173,8,32,11.58982683982684
122,5.481481481481482,10,25,10.421861714791008
123,5.076923076923077,8,34,12.61076262793001
124,5.322175732217573,10,28,10.667627720544285
125,5.43801652892562,9,28,10.727787112924798
126,5.330508474576271,10,30,11.682654165164083
127,5.1645569620253164,9,34,12.777193735249947
128,5.191489361702128,10,33,13.0316421167485
129,5.377593360995851,11,28,10.549377593360996
130,5.172995780590718,9,31,12.297504112136165
131,5.277310924369748,11,30,10.732546183030173
132,5.308333333333334,10,28,10.776638772663878
133,5.1645569620253164,10,34,12.270721590502752
134,5.103448275862069,10,22,8.455878502225714
135,5.226890756302521,11,28,11.264475410417331
136,5.226890756302521,10,32,11.44264794525405
137,5.076271186440678,10,32,12.185250631085466
138,5.266666666666667,9,29,10.888354253835425
139,5.30801687763713,10,29,11.406743903311163
140,5.208510638297873,9,30,11.008765230041826
141,5.396694214876033,10,26,10.265045780323033
142,5.068376068376068,10,35,12.482704229485345
143,5.184873949579832,9,30,11.961812573130517
144,5.336134453781512,10,31,11.819132716377691
145,5.2521008403361344,9,29,11.094528950820834
146,5.2887029288702925,9,31,10.899581589958158
147,5.004329004329004,10,32,12.461170713344627
148,5.2521008403361344,10,29,11.001347374392795
149,5.217021276595744,10,29,11.413493362429532
150,5.181434599156118,10,28,11.093577916040907
151,5.069565217391304,11,24,9.052390225516678
152,5.248945147679325,9,30,11.0953300436244
153,5.021645021645021,9,24,9.29525452976704
154,5.294117647058823,9,28,11.436832961032515
155,5.305439330543933,10,29,11.32748496888295
156,5.19327731092437,11,32,12.43385455448002
157,5.155172413793103,11,33,12.11815196297955
158,5.076923076923077,9,35,12.1751586515535
159,5.358333333333333,9,28,11.271582984658298
160,4.974137931034483,9,34,12.34281236005374
161,5.237288135593221,10,33,12.775910566173819
162,5.325,11,30,11.832566248256624
163,4.942731277533039,8,25,9.830466988727858
164,5.360995850622406,9,28,10.78222683264177
165,5.446280991735537,10,27,10.300675559823052
166,5.425,9,28,10.616422594142259
167,5.017241379310345,9,31,10.889349156590535
168,5.327800829875518,11,25,10.536030428769019
169,5.26890756302521,9,29,11.200900613409921
170,5.174468085106383,9,33,12.288197854155301
171,4.960698689956332,10,38,13.21021987282617
172,5.147679324894515,9,31,11.236465708360152
173,5.279661016949152,9,31,11.122719076812118
174,5.380165289256198,11,26,10.244196015225816
175,4.96969696969697,10,35,12.98584603801995
176,5.248945147679325,10,34,12.338124865908604
177,5.017241379310345,9,23,8.908913813459268
178,5.382716049382716,10,26,10.409924157398905
179,5.2301255230125525,11,32,11.67096796877747
180,5.497942386831276,10,25,9.354113525830698
181,5.271186440677966,10,33,12.07097006851785
182,5.3884297520661155,10,29,11.003497822434072
183,5.396694214876033,10,27,10.228387229518878
184,5.081545064377682,8,33,12.535703714666273
185,5.060344827586207,11,23,9.197527066929133
186,5.385892116182573,10,28,10.756362378976487
187,5.471074380165289,9,25,10.170501697472652
188,5.1645569620253164,9,31,11.435671887291711
189,5.23404255319149,9,30,11.477068557919623
190,5.419087136929461,11,25,10.594674965421854
191,5.177966101694915,10,32,11.735160476018752
192,5.2468619246861925,9,32,11.886009633979114
193,5.308333333333334,10,29,10.205334728033472
194,5.038961038961039,10,29,10.162944240986228
195,5.473251028806584,9,26,9.826038159371492
196,5.2405063291139244,9,30,11.587677894586284
197,5.064935064935065,9,32,12.256126482213439
198,5.080851063829787,10,32,11.968794326241134
199,5.1645569620253164,10,30,10.981012658227849
200,5.294117647058823,10,30,10.818246285856114
201,5.310924369747899,9,33,12.288302662837287
202,5.021645021645021,10,27,10.053389780678543
203,5.404958677685951,10,26,10.34563286581393
204,5.110169491525424,9,29,11.310241615578796
205,5.260504201680672,9,30,11.544197425805764
206,5.2635983263598325,9,30,12.290039028163566
207,5.271186440677966,10,31,11.933032816444284
208,5.26890756302521,9,31,11.284756940750984
209,5.2635983263598325,9,30,11.605921029499665
210,5.3164556962025316,10,28,11.097654294500465
211,5.093220338983051,9,31,11.382690227190768
212,5.363636363636363,10,28,11.21737937656459
213,5.402489626556017,9,27,10.443118948824344
214,5.012875536480687,8,35,12.123131567263579
215,5.347107438016529,10,29,10.49727375604403
216,5.3029045643153525,10,32,12.093533886583678
217,5.360995850622406,9,28,11.941182572614109
218,5.341666666666667,9,26,10.484693165969317
219,5.177966101694915,10,29,11.304327443202308
220,5.363636363636363,9,28,10.651795205925723
221,5.258333333333334,9,31,11.785041841004183
222,5.141630901287554,11,32,12.574589314784667
223,5.305439330543933,9,28,10.74410182483035
224,4.863436123348017,9,29,10.076726768377254
225,5.375,11,26,9.862168758716876
226,4.943231441048035,9,35,13.016433003907148
227,5.232067510548523,9,34,12.862940713723807
228,5.198312236286919,9,32,11.931488235714797
229,5.2521008403361344,10,30,11.993972272453284
230,5.2719665271966525,10,29,11.135789880805879
231,5.254237288135593,9,29,11.59480706815723
232,5.2521008403361344,10,28,10.719639754636031
233,5.2405063291139244,9,31,11.609525852821283
234,5.391666666666667,9,26,10.20655509065551
235,5.294117647058823,9,27,11.153919795766408
236,4.982608695652174,9,37,13.882779570913234
237,5.308333333333334,10,31,10.91642259414226
238,5.211864406779661,9,28,11.287053732419762
239,5.322175732217573,10,32,11.606518758130868
240,5.341563786008231,10,28,10.791279801380812
241,5.235294117647059,10,29,11.439421338155515
242,5.094017094017094,9,31,13.021899416749202
243,5.344398340248962,11,27,10.297994467496542
244,5.330543933054393,11,27,10.49952533314581
245,5.206751054852321,11,29,10.68776371308017
246,5.297071129707113,9,30,11.38096410112162
247,5.220338983050848,10,33,11.916155787955283
248,4.944206008583691,10,36,13.106926150658577
249,5.271186440677966,10,26,10.406635412910205
250,5.2887029288702925,10,31,11.241447206497662
251,5.094017094017094,11,29,11.445801694728733
252,5.283333333333333,10,30,11.041980474198047
253,5.369294605809128,10,28,10.316355463347165
254,5.2405063291139244,9,33,12.027104340985483
255,4.873362445414847,9,24,8.936930993534768
256,5.450819672131147,10,27,10.197598326924375
257,5.274261603375527,10,31,11.757133662304227
258,5.360995850622406,11,28,10.67292531120332
259,5.068965517241379,9,34,13.223540826989103
260,4.96969696969697,10,32,11.797026162243554
261,5.336134453781512,10,30,12.022479878027161
262,5.3112033195020745,9,27,10.532261410788381
263,5.1440677966101696,9,29,11.130833032816444
264,5.148936170212766,9,33,11.283251500272776
265,5.483606557377049,10,24,9.254098360655737
266,5.217021276595744,9,31,11.896126568466993
267,5.4,9,27,10.297803347280334
268,4.81981981981982,10,26,10.344363805845928
269,5.410788381742739,11,27,10.371334716459197
270,5.338912133891213,11,28,10.458141415562041
271,5.369747899159663,10,29,10.421231783852782
272,4.982608695652174,10,23,8.995989771010112
273,5.1440677966101696,9,33,11.236639019112873
274,5.2803347280334725,10,30,10.808832319538695
275,5.404958677685951,11,29,10.791845272795857
276,5.360995850622406,10,27,10.739073305670816
277,5.2521008403361344,10,32,11.770024465482395
278,4.991379310344827,10,33,12.371100164203613
279,5.186440677966102,11,31,11.577208799134512
280,5.102564102564102,10,32,11.371409706173655
281,5.223628691983122,9,34,12.664878781377388
282,5.43801652892562,11,25,10.576077637941086
283,5.157446808510638,10,30,11.262993271503909
284,5.2405063291139244,10,29,11.206357720088679
285,5.097872340425532,9,32,12.646044735406438
286,5.177966101694915,9,28,11.12426974395961
287,5.008695652173913,9,35,13.0785646478071
288,5.260504201680672,9,32,12.317413041165834
289,5.374485596707819,10,27,10.077679148386219
290,5.235294117647059,11,31,11.9941495585576
291,5.3884297520661155,9,28,10.815905947441218
292,5.294117647058823,11,30,11.970783250008864
293,4.859649122807017,9,31,10.614666516702282
294,5.394190871369295,9,27,10.892219917012449
295,5.206751054852321,9,30,11.23128084102124
296,5.429752066115703,10,28,10.426528582696067
297,5.404958677685951,10,26,10.376873221082953
298,5.213675213675214,9,23,9.240066130779317
299,5.1525423728813555,9,36,13.052542372881357
300,4.995670995670996,8,31,11.715076228119706
301,5.2521008403361344,12,31,11.891039960287912
302,5.3884297520661155,10,28,10.225232330852851
303,5.215189873417722,9,31,11.536973467782307
304,5.308333333333334,9,31,11.099442119944213
305,5.360995850622406,10,29,10.462448132780082
306,5.35,10,28,10.950453277545328
307,5.265822784810126,10,30,11.397268111277981
308,5.316666666666666,9,30,11.068479776847978
309,5.277310924369748,9,28,10.451689536574124
310,5.283333333333333,9,32,11.950557880055788
311,5.316666666666666,10,30,10.570188284518828
312,5.220338983050848,9,29,11.143815362423368
313,5.211864406779661,10,35,12.15135232600072
314,5.248945147679325,10,30,10.592791246513624
315,5.004366812227074,9,25,9.03948397185301
316,5.297071129707113,10,32,11.551984810660667
317,5.223628691983122,9,32,11.63870414074233
318,5.396694214876033,10,29,10.24992284215219
319,4.894736842105263,11,28,9.978351690087353
320,5.223628691983122,9,30,12.067331759994278
321,5.341666666666667,9,30,11.464609483960949
322,5.169491525423729,10,35,12.339271547060944
323,5.5,10,25,9.525770761654186
324,5.2946058091286305,10,28,10.457503457814662
325,5.232067510548523,10,31,12.247729385682614
326,5.302521008403361,9,26,10.99099386590079
327,5.114893617021276,10,30,11.379669030732861
328,5.148936170212766,9,30,11.40545553737043
329,5.26890756302521,9,33,11.760451015849378
330,5.402489626556017,11,28,10.663450899031812
331,5.43801652892562,9,28,11.468811083296183
332,5.1072961373390555,9,30,11.491268314340683
333,5.385892116182573,11,29,11.145677731673583
334,5.408333333333333,9,31,11.74668758716876
335,5.2521008403361344,9,31,11.961103428713258
336,5.257383966244726,9,27,11.098440964027748
337,5.218487394957983,9,29,11.657270503137964
338,5.327800829875518,11,27,10.783229598893499
339,5.119658119658119,11,29,10.996074978907597
340,5.135593220338983,9,33,10.984313018391633
341,5.119658119658119,10,32,11.189391438318477
342,5.208510638297873,9,30,11.475140934715403
343,5.176470588235294,10,30,11.41945892280963
344,5.516393442622951,11,26,9.460062065708696
345,5.347280334728033,10,29,10.426180514046623
346,5.360995850622406,10,27,10.292669432918396
347,5.2887029288702925,10,31,11.308990541823423
348,5.316666666666666,9,28,11.156311018131102
349,5.265822784810126,10,30,11.335621826503612
350,5.257383966244726,9,26,10.682328541800757
351,5.285714285714286,10,33,11.768641633868738
352,5.226890756302521,9,33,12.241180016310322
353,5.364016736401673,10,29,10.708800675081749
354,4.986784140969163,9,28,10.55867590062901
355,5.114893617021276,10,30,11.12598654300782
356,5.396694214876033,9,28,10.22440931380954
357,5.081545064377682,10,24,9.118254497001999
358,5.402489626556017,9,26,10.349896265560165
359,5.341666666666667,10,27,11.166666666666666
360,5.141630901287554,10,32,12.658909279265947
361,5.375,10,28,10.864748953974896
362,5.259574468085106,9,33,12.491289325331879
363,4.995670995670996,9,35,12.293581780538302
364,5.360995850622406,9,27,10.138278008298755
365,5.1072961373390555,10,34,12.429887524049134
366,5.297071129707113,9,31,10.920431771034774
367,5.405857740585774,9,31,11.829963784677052
368,5.330543933054393,9,28,11.001195457262403
369,5.248945147679325,10,31,11.784202245583923
370,5.150214592274678,9,31,12.166050022199201
371,5.2405063291139244,10,28,10.737180862475864
372,5.131914893617021,8,32,11.98617930532824
373,5.322175732217573,8,29,11.118490911008754
374,5.223628691983122,10,33,11.528534649216907
375,5.347280334728033,9,29,11.731584684082838
376,5.172995780590718,9,33,10.885110491310877
377,5.111111111111111,9,36,13.30281354315689
378,5.285714285714286,11,28,10.621245966741126
379,5.29957805907173,9,29,10.610813130229564
380,5.3164556962025316,10,27,10.50861760709433
381,5.26890756302521,9,30,10.77183278374641
382,5.145299145299146,10,31,11.41942702028539
383,4.921739130434783,9,22,9.440700363396102
384,5.086206896551724,9,32,12.717047320495597
385,5.060344827586207,9,32,11.952828780414988
386,5.2803347280334725,9,29,10.638760943708027
387,5.266666666666667,10,27,10.151464435146444
388,5.274261603375527,10,32,12.116820424801544
389,5.294117647058823,9,30,11.591390986774456
390,5.257383966244726,10,30,10.95866409211185
391,5.235294117647059,11,33,12.023791795199092
392,5.218487394957983,9,29,11.121618267560189
393,5.189873417721519,10,34,13.041693484946006
394,5.489711934156379,10,25,9.6714280855695
395,5.257383966244726,9,30,11.500178788528927
396,5.297071129707113,10,31,12.300903625048345
397,5.2635983263598325,10,28,10.820154003023804
398,5.025862068965517,9,32,12.186035229138678
399,5.278008298755187,10,28,9.804529737206085
400,5.226890756302521,9,33,11.972307910505975
401,5.3277310924369745,9,27,10.736907421196326
402,5.467213114754099,9,26,9.718208189975039
403,5.235294117647059,10,30,11.138105875261497
404,5.341666666666667,10,29,10.891910739191074
405,5.206751054852321,9,28,11.267074304512622
406,5.184873949579832,10,33,12.679679466723398
407,5.008620689655173,9,32,11.91106881624123
408,5.220338983050848,10,30,12.012874143526867
409,5.358333333333333,10,27,10.386227336122733
410,5.181434599156118,9,32,12.184474004147894
411,5.358333333333333,9,27,10.36694560669456
412,5.427385892116183,9,27,10.063796680497925
413,5.136752136752137,9,35,11.374014159421884
414,5.220338983050848,9,30,11.334547421565093
415,5.429752066115703,10,30,11.800006858475362
416,5.257383966244726,10,31,11.605520989773296
417,5.177966101694915,9,32,11.803858636855391
418,5.3112033195020745,10,27,10.687932226832642
419,5.53469387755102,10,23,9.756105720976915
420,5.333333333333333,10,29,10.804253835425383
421,5.123404255319149,9,32,11.936097472267685
422,4.915555555555556,9,27,9.858647012371677
423,5.385892116182573,10,29,10.911964038727524
424,5.2521008403361344,10,30,11.530298195227457
425,5.3277310924369745,9,27,10.278658298762544
426,5.344398340248962,9,25,10.427904564315353
427,5.064377682403434,9,30,12.345567559567856
428,5.404958677685951,10,28,11.255889715716195
429,5.333333333333333,9,29,10.945536959553696
430,5.237288135593221,9,33,12.310782545979084
431,5.237288135593221,9,33,12.554670032455824
432,5.297071129707113,9,31,12.220491543897895
433,5.3112033195020745,9,29,10.975691562932226
434,5.206751054852321,9,32,12.302367160123007
435,5.426229508196721,10,26,10.470721176549956
436,5.217021276595744,10,20,8.434033541297007
437,5.294117647058823,9,28,10.910931461192071
438,5.338842975206612,9,29,10.243030074414458
439,5.473251028806584,10,26,10.573376866306159
440,5.111111111111111,8,33,12.342650673122776
441,5.313807531380753,9,29,11.031820259484547
442,5.283333333333333,9,29,11.671094839609484
443,5.355648535564853,10,27,10.279772159909989
444,5.325,10,28,11.061854951185495
445,5.260504201680672,10,30,11.718150551359784
446,5.360995850622406,11,23,9.640836791147995
447,5.518367346938776,10,25,9.958313817330211
448,5.017094017094017,9,30,11.329665089321741
449,5.305439330543933,10,29,10.402904257937484
450,5.285714285714286,10,28,10.924688862886926
451,5.2100840336134455,9,36,12.405701521114775
452,5.125541125541125,11,19,7.683295194508009
453,5.068965517241379,9,31,11.701970443349754
454,5.2100840336134455,9,32,12.01510477608765
455,5.485714285714286,10,23,9.322649715623955
456,5.383333333333334,10,30,11.273256624825663
457,5.35,9,28,11.045571827057183
458,5.285714285714286,9,29,10.2095521753005
459,5.218487394957983,10,31,12.019536928695528
460,5.3,9,30,11.228521617852161
461,5.098712446351931,9,33,11.933994376202456
462,5.397489539748954,10,26,10.493583207341514
463,5.102564102564102,9,31,11.597043395326658
464,5.119658119658119,10,25,9.551972761866613
465,5.114893617021276,9,36,12.634733587925078
466,5.528455284552845,11,25,9.462352745976439
467,5.211864406779661,9,33,12.029715109989182
468,5.245762711864407,9,29,10.750775333573747
469,5.275,9,31,11.507531380753138
470,5.410788381742739,10,29,10.566943291839557
471,5.102564102564102,8,30,12.255456512967243
472,5.186440677966102,10,31,11.632708258204111
473,5.226890756302521,10,30,11.984930681133212
474,5.2521008403361344,9,32,11.887316952097295
475,5.385892116182573,9,30,12.06082295988935
476,5.140425531914894,11,22,8.837775816416594
477,5.228813559322034,9,29,11.705950234403174
478,5.153846153846154,9,31,12.05902204614651
479,5.385892116182573,11,25,9.73454356846473
480,4.947826086956522,9,22,8.508472349927755
481,5.2803347280334725,10,30,10.829647340107591
482,5.2521008403361344,9,29,11.089990426550367
483,5.215189873417722,10,29,11.407709361367374
484,5.297071129707113,11,26,10.424457649168454
485,5.1308016877637135,9,31,11.39873417721519
486,5.310924369747899,11,27,11.186150409530901
487,5.218487394957983,9,33,11.64177569762082
488,5.2719665271966525,9,30,10.984599697619634
489,5.361344537815126,10,27,10.775591249157891
490,5.257383966244726,9,32,12.410212400772366
491,5.248945147679325,9,34,12.290531359507973
492,4.939130434782609,9,22,8.129019319473226
493,5.228813559322034,9,35,12.75531914893617
494,5.421487603305785,10,26,10.056753883611673
495,5.198312236286919,10,30,11.024744332403634
496,5.260504201680672,9,29,11.518987341772151
497,5.203389830508475,10,31,12.405301117922827
498,5.377593360995851,11,28,10.899412171507608
499,5.257383966244726,9,29,11.004755774869484
500,5.042735042735043,8,34,12.163090128755364
501,5.459016393442623,10,25,9.665283680766377
502,5.285714285714286,9,34,12.637485373896395
503,5.383333333333334,11,28,10.607880055788005
504,5.327800829875518,11,25,10.233091286307054
505,5.380165289256198,10,28,10.693357566612942
506,5.094827586206897,10,37,12.167151813703537
507,5.43801652892562,10,27,10.684578718150956
508,5.402489626556017,10,29,11.317219917012448
509,5.119658119658119,10,35,12.727302740178276
510,5.302521008403361,8,30,11.35939439066766
511,5.025862068965517,8,27,9.620479204339963
512,5.380753138075314,9,28,11.477655497345381
513,5.35,10,28,10.865516039051604
514,5.327800829875518,9,31,11.264004149377593
515,4.913043478260869,8,34,12.535599012720715
516,5.319502074688796,10,29,10.719536652835409
517,5.377593360995851,9,29,11.31881051175657
518,5.2521008403361344,11,31,10.934297769740807
519,5.355371900826446,9,30,11.10459174925414
520,5.3112033195020745,9,27,10.359405255878285
521,5.396694214876033,10,29,10.87929083364768
522,5.260504201680672,9,25,10.532461085700103
523,5.198312236286919,9,32,11.466244725738397
524,5.413223140495868,10,27,10.89386509378965
525,5.462809917355372,9,25,10.374369877576214
526,5.275,9,30,10.944909344490934
527,5.2946058091286305,12,26,10.08734439834025
528,5.274261603375527,9,33,12.491596939140384
529,5.235294117647059,11,27,11.53664503776194
530,5.26890756302521,9,31,11.251994468673546
531,5.2301255230125525,10,31,11.892303364860588
532,5.440329218106996,9,26,10.519708873244227
533,5.0995670995671,9,30,11.582575207903108
534,5.012987012987013,8,36,13.384340297383776
535,5.2100840336134455,10,27,11.041874977839237
536,5.157446808510638,9,33,12.713147845062739
537,5.0476190476190474,10,24,9.40313570012615
538,5.137931034482759,9,32,11.761867442901925
539,5.43801652892562,9,28,12.117862899077535
540,5.068376068376068,10,34,13.249880782069622
541,5.194915254237288,10,36,12.99780021637216
542,5.237288135593221,9,28,11.299459069599711
543,5.170940170940171,9,33,12.115989875646529
544,5.383333333333334,10,30,11.406624825662483
545,5.377593360995851,11,29,10.710442600276625
546,4.894736842105263,10,42,15.058350722621531
547,5.404958677685951,9,27,10.582421727649944
548,5.3277310924369745,10,25,9.641279296528738
549,5.344398340248962,10,28,10.248824343015214
550,5.174468085106383,9,32,10.807637752318604
551,4.956896551724138,8,32,11.754627556351695
552,5.111111111111111,10,32,11.390667987234512
553,5.352697095435684,11,30,11.229460580912862
554,5.319327731092437,8,28,10.889054355919583
555,5.277310924369748,11,30,11.347835336666313
556,5.443983402489627,10,29,11.183367911479944
557,5.086206896551724,9,35,12.798925212718316
558,5.341666666666667,9,25,10.182008368200837
559,5.369747899159663,9,28,11.609757827181506
560,5.3,9,29,10.772489539748953
561,5.2887029288702925,10,29,11.318554199922646
562,5.2719665271966525,11,27,10.713301220069617
563,5.064377682403434,10,31,11.922228799763209
564,5.25,10,28,10.371269177126917
565,5.232067510548523,9,29,11.007544875920761
566,5.377593360995851,9,26,10.495055325034578
567,5.442622950819672,9,25,10.2024556432571
568,5.419087136929461,10,26,10.705601659751038
569,5.047210300429184,10,33,12.625869468699127
570,5.319502074688796,9,28,10.477662517289072
571,5.30801687763713,9,28,11.225702638918687
572,5.226890756302521,9,29,10.442470659149736
573,5.186440677966102,10,32,12.179084024522178
574,5.248945147679325,10,29,11.239648144175069
575,5.2635983263598325,11,27,10.117436095777222
576,5.235294117647059,9,28,11.41091373258164
577,5.1063829787234045,9,30,11.27641389343517
578,5.072961373390558,8,34,12.386044102412313
579,5.17948717948718,9,24,9.72012218403971
580,5.218487394957983,9,32,11.504946282310392
581,5.162393162393163,10,32,11.502366017387477
582,5.3,9,25,10.14623430962343
583,5.230769230769231,10,35,12.418693371483071
584,5.2301255230125525,9,30,11.215217467740235
585,5.140425531914894,9,30,12.285251863975269
586,5.114893617021276,8,34,12.845353700672849
587,5.223628691983122,10,31,11.75945791318029
588,5.2301255230125525,10,31,11.547484265672797
589,5.0,11,32,12.312350977587029
590,5.305785123966942,9,30,12.102877130413908
591,5.380753138075314,10,28,10.866882317780668
592,5.025862068965517,9,32,11.372107777280192
593,5.3884297520661155,9,27,10.161791433764273
594,5.380165289256198,10,26,10.429889235622921
595,5.3277310924369745,10,29,10.632592277417295
596,5.198312236286919,9,34,12.217299578059071
597,5.2100840336134455,9,28,11.199943268446619
598,5.030042918454936,9,35,12.789551576143259
599,5.258333333333334,9,29,10.987587168758717
600,5.241666666666666,9,29,11.422907949790796
601,5.172413793103448,11,22,8.561853002070393
602,5.223628691983122,10,30,11.41171422441536
603,5.223628691983122,11,32,11.789136808982336
604,5.186440677966102,10,27,10.914280562567617
605,5.235294117647059,10,29,11.338049143708115
606,5.285714285714286,11,31,11.829238024323654
607,5.305439330543933,9,28,10.94437607679055
608,4.65158371040724,10,36,12.488707386363636
609,4.956521739130435,9,36,13.574983577417983
610,5.3884297520661155,9,28,10.668564178183189
611,5.33609958506224,9,29,10.621991701244813
612,5.012987012987013,9,26,9.588409654588348
613,5.45679012345679,9,29,10.445974900520355
614,5.274261603375527,10,30,11.712543803189588
615,5.23404255319149,9,30,12.020549190761956
616,5.169491525423729,10,32,11.441327082582042
617,4.982905982905983,9,31,11.851032610689263
618,5.285714285714286,10,30,11.26646101478566
619,4.871111111111111,9,24,9.493175675675676
620,5.2521008403361344,9,28,10.510974009857108
621,5.174468085106383,10,30,10.859610838334243
622,5.047210300429184,9,35,13.434216368210745
623,5.308333333333334,9,28,10.880997210599721
624,5.201680672268908,12,31,11.284047796333724
625,5.232067510548523,9,32,12.013301866552242
626,5.196581196581197,9,31,11.034995047870584
627,4.974137931034483,9,33,11.57512315270936
628,5.248945147679325,10,29,11.40359722520203
629,5.402489626556017,11,28,10.607607192254495
630,5.124463519313305,9,33,13.245079177149623
631,4.991379310344827,10,37,13.621547992237648
632,5.305439330543933,11,27,10.92109982068141
633,5.2217573221757325,9,30,11.282479519004255
634,5.4,10,27,10.476847977684798
