,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
34,0.026,0.931948,-1.006,0.068,1.006,0.0001306480000494048
35,0.032,0.929936,-1.005,0.07,1.006,0.0001659519999520853
36,0.037,0.927926,-1.003,0.072,1.006,0.00019126199994934723
37,0.04,0.92592,-1.008,0.074,1.007,0.0002008000000496395
38,0.048,0.923904,-1.001,0.076,1.014,0.0003273920000065118
39,0.049,0.921902,-1.002,0.078,1.014,0.0003291979999630712
40,0.051,0.919898,-1.005,0.08,1.015,0.0003367979999748059
41,0.056,0.917888,-1.008,0.082,1.015,0.00036972799996146935
42,0.061,0.9158719999999999,-1.01,0.084,1.0178,0.0005518080000183546
43,0.071,0.913852,-1.016,0.086,1.0218,0.0006250480000162497
44,0.087,0.9118200000000001,-1.014,0.088,1.0318,0.0007237999999779276
45,0.101,0.909792,-1.002,0.09,1.0408,0.0008463679999695159
46,0.103,0.907788,-1.005,0.092,1.0418,0.0008535280000069179
47,0.108,0.905778,-1.018,0.094,1.0448,0.0008853579999995418
48,0.126,0.9037419999999999,-1.015,0.096,1.0528,0.0010207180000143127
49,0.141,0.901712,-1.012,0.098,1.0577999999999999,0.0011265279999934136
50,0.153,0.899688,-1.011,0.1,1.0608,0.0011833279999555089
51,0.164,0.8976660000000001,-1.01,0.102,1.0608,0.0012262219999101944
52,0.174,0.8956459999999999,-1.01,0.104,1.0617999999999999,0.0012513420000323093
53,0.183,0.893626,-1.035,0.106,1.0664666699999998,0.0012880620000069029
54,0.216,0.891556,-1.03,0.108,1.06960953,0.0024294319999171423
55,0.245,0.889496,-1.059,0.11,1.0876095299999997,0.0028129920000210403
56,0.302,0.887378,-1.008,0.112,1.1241095299999997,0.005288557999941986
57,0.31,0.885362,-1.017,0.114,1.1241095299999997,0.005298478000040632
58,0.327,0.883328,-1.024,0.116,1.1261095299999997,0.005290207999991253
59,0.345,0.88128,-1.034,0.118,1.1367761999999997,0.005520799999998416
60,0.378,0.879212,-1.012,0.12,1.1527761999999997,0.006065528000006452
61,0.389,0.877188,-1.013,0.122,1.1538367999999999,0.006210328000015579
62,0.401,0.875162,-1.028,0.124,1.1553367999999997,0.006254877999948803
63,0.425,0.873106,-1.054,0.126,1.15767013,0.006430381999991368
64,0.478,0.870998,-1.034,0.128,1.1936701299999999,0.007999997999926563
65,0.504,0.86893,-1.068,0.13,1.2053034599999999,0.008477550000068732
66,0.571,0.866794,-1.082,0.132,1.2496367899999998,0.011262782000005245
67,0.651,0.86463,-1.138,0.134,1.2615256799999994,0.013451549999997951
68,0.77,0.8623540000000001,-1.054,0.136,1.3429203799999998,0.02589534200000344
69,0.816,0.860246,-1.05,0.138,1.3599203799999997,0.026087742000003345
70,0.852,0.858146,-1.083,0.14,1.39172515,0.027019342000072357
71,0.915,0.85598,-1.06,0.142,1.42392148,0.02805179999995744
72,0.967,0.8538600000000001,-1.081,0.144,1.43426672,0.02878220000001602
73,1.034,0.851698,-1.073,0.146,1.4893864600000002,0.03393239800003357
74,1.098,0.849552,-1.044,0.148,1.51084795,0.035307648000016345
75,1.133,0.8474640000000001,-1.075,0.15,1.5266527199999995,0.0356523519999464
76,1.197,0.845314,-1.124,0.152,1.58358602,0.03624670200003311
77,1.311,0.843066,-1.116,0.154,1.6311324199999997,0.03862182199995732
78,1.411,0.840834,-1.09,0.156,1.6799557499999997,0.04100222200003918
79,1.483,0.838654,-1.1,0.158,1.7277063700000002,0.04353214200004004
80,1.563,0.8364539999999999,-1.12,0.16,1.78836495,0.0460029420000501
81,1.67,0.834214,-1.136,0.162,1.8129354200000003,0.050679101999965497
82,1.788,0.831942,-1.18,0.164,1.9129136500000001,0.056280318000004624
83,1.946,0.829582,-1.253,0.166,2.0330340500000004,0.06282663799996953
84,2.178,0.827076,-1.12,0.168,2.1525182800000002,0.07358511200000066
85,2.252,0.824836,-1.219,0.17,2.1875233700000005,0.07523055199999362
86,2.421,0.8223980000000001,-1.093,0.172,2.3124606,0.0858947979999939
87,2.469,0.8202119999999999,-1.231,0.174,2.3485375599999996,0.08687352799996734
88,2.648,0.81775,-1.148,0.176,2.5380996499999995,0.09812274999998044
89,2.742,0.8154539999999999,-1.141,0.178,2.5847998099999994,0.09966494200000306
90,2.839,0.813172,-1.089,0.18,2.64288482,0.102329207999981
91,2.874,0.810994,-1.218,0.182,2.66929962,0.10323998199997005
92,3.041,0.808558,-1.155,0.184,2.77589704,0.10777031799999531
93,3.142,0.8062480000000001,-1.368,0.186,2.8375267100000006,0.1098692479999736
94,3.442,0.8035119999999999,-1.27,0.188,3.0397225199999993,0.14160092800005805
95,3.664,0.800972,-1.179,0.19,3.2073917899999995,0.15151960800000233
96,3.781,0.798614,-1.196,0.192,3.31789021,0.15438550199993187
97,3.929,0.796222,-1.254,0.194,3.410937860000001,0.15897335800004658
98,4.115,0.793714,-1.296,0.196,3.543937730000001,0.1664171019999776
99,4.312,0.791122,-1.462,0.198,3.6605958800000016,0.16856855800002812
100,4.63,0.788198,-1.342,0.2,3.886159790000002,0.18803839800000424
101,4.876,0.785514,-1.37,0.202,4.113481900000003,0.20129990199999884
102,5.094,0.782774,-1.418,0.204,4.278749580000001,0.21619446199998493
103,5.343,0.779938,-1.802,0.206,4.460232340000001,0.22604807800002163
104,5.949,0.776334,-1.804,0.208,4.9494703300000005,0.37191822200006575
105,6.51,0.772726,-1.967,0.21,5.39246296,0.42636246199999006
106,7.274,0.768792,-1.954,0.212,6.089759390000002,0.5462783679999993
107,8.051,0.764884,-2.011,0.214,6.678887709999999,0.6865932719999691
108,8.839,0.7608619999999999,-1.547,0.216,7.355927049999998,0.7801984780000057
109,9.08,0.757768,-2.136,0.218,7.594379699999996,0.8223370879999711
110,9.802,0.7534959999999999,-1.865,0.22,8.115195369999993,0.9189889919999987
111,10.387,0.7497659999999999,-1.843,0.222,8.57278340999999,1.021822622000007
112,10.876,0.7460800000000001,-1.775,0.224,8.969788089999989,1.1035447999999741
113,11.209,0.74253,-2.524,0.226,9.240766559999994,1.1284535500000348
114,12.168,0.737482,-2.466,0.228,10.046388379999993,1.3887638380000136
115,13.152,0.7325499999999999,-2.617,0.23,10.820779459999999,1.5798867500000051
116,14.155,0.7273160000000001,-2.737,0.232,11.610759829999994,1.8021380719999434
117,15.325,0.721842,-2.882,0.234,12.601090239999998,2.0202575180000277
118,16.604,0.716078,-2.834,0.236,13.642525760000003,2.230342957999994
119,17.777,0.71041,-3.016,0.238,14.585707160000009,2.522829950000014
120,19.204,0.7043780000000001,-2.661,0.24,15.820956480000007,2.720358557999949
121,20.042,0.699056,-2.437,0.242,16.442389260000006,2.973882431999955
122,20.8,0.694182,-3.356,0.244,17.010815400000006,3.0853454379999894
123,22.122,0.68747,-3.763,0.246,18.076459620000012,3.363577549999987
124,23.83,0.679944,-3.9,0.248,19.443723030000008,3.6481784320000443
125,25.528,0.672144,-3.766,0.25,20.690724710000016,3.9785616319999972
126,27.222,0.664612,-4.384,0.252,21.99933735000001,4.300940728000045
127,28.878,0.6558440000000001,-4.437,0.254,23.197425349999993,4.771015831999976
128,30.463,0.64697,-5.676,0.256,24.27866392,5.3164315499999795
129,33.141,0.635618,-5.907,0.258,26.27312455999999,5.881017037999961
130,35.915,0.623804,-5.11,0.26,28.329661160000004,6.379396792000014
131,37.85,0.6135839999999999,-5.485,0.262,29.56666558999999,6.765889472000039
132,39.998,0.602614,-4.867,0.264,30.98114591999998,7.277013501999958
133,41.523,0.59288,-5.763,0.266,31.92440570999998,7.4315488000000185
134,43.554,0.581354,-5.278,0.268,33.138529780000006,7.800037341999967
135,45.067,0.570798,-5.774,0.27,33.90772191000003,8.090199598000007
136,46.808,0.55925,-5.697,0.272,34.83786539000002,8.45427674999999
137,48.268,0.547856,-6.084,0.274,35.59577091000001,8.682621631999995
138,50.155,0.5356879999999999,-7.053,0.276,36.62335263000001,8.868847328000003
139,52.408,0.521582,-6.358,0.278,37.860243389999994,9.14573863800001
140,54.348,0.508866,-6.371,0.28,38.987184559999996,9.320511022000021
141,55.619,0.496124,-5.97,0.282,39.55066102999999,9.395996311999989
142,56.922,0.484184,-6.712,0.284,40.11770745999998,9.542035071999985
143,58.607,0.47076,-7.586,0.286,40.87627913000001,9.526223200000008
144,60.068,0.45558800000000005,-7.054,0.288,41.35814113000002,9.663335127999991
145,61.33,0.44148000000000004,-7.344,0.29,41.73738866000002,9.61098079999999
146,62.64,0.42679199999999995,-6.914,0.292,42.14561424000002,9.492678368000023
147,63.809,0.412964,-6.381,0.294,42.45835358999995,9.062815352000005
148,64.164,0.400202,-6.311,0.296,42.234527020000044,9.013209598000001
149,64.629,0.38758,-5.053,0.298,42.02476683,8.840223800000008
150,64.589,0.377474,-6.621,0.3,41.50635928999998,8.66296366200001
151,65.006,0.364232,-6.435,0.302,41.418977459999965,8.376761087999999
152,65.249,0.351362,-5.045,0.304,41.158930759999976,8.054078477999996
153,64.538,0.34127199999999996,-5.164,0.306,40.184247250000006,7.786863008000007
154,64.126,0.330944,-4.976,0.308,39.48482431000003,7.447286431999993
155,63.62,0.320992,-5.239,0.31,38.84131943999999,7.142403967999999
156,63.45,0.310514,-4.696,0.312,38.38028529999998,6.831057901999993
157,63.009,0.301122,-5.078,0.314,37.70261070000001,6.436968557999993
158,62.652,0.290966,-4.827,0.316,37.08989667000003,6.176051422000004
159,62.128,0.281312,-4.254,0.318,36.432826289999994,5.7912193279999995
160,61.672,0.272804,-3.366,0.32,35.81264597,5.396704792000004
161,60.639,0.266072,-4.321,0.322,34.918004710000055,5.160673408000003
162,59.902,0.25743,-4.289,0.324,34.233304090000026,4.902047550000003
163,59.325,0.24885200000000002,-3.462,0.326,33.659047380000054,4.519189047999997
164,58.485,0.241928,-3.349,0.328,32.85999913000004,4.290821408000004
165,57.533,0.23523,-2.83,0.33,32.08852491000006,4.051149550000002
166,56.793,0.22957,-3.203,0.332,31.403026540000024,3.8455135499999997
167,55.898,0.22316399999999997,-2.7,0.334,30.67550818000001,3.7377505520000014
168,55.017,0.217764,-3.405,0.336,29.91915031000005,3.5321201519999996
169,54.152,0.210954,-3.142,0.338,29.16533909999998,3.262842941999996
170,53.376,0.20467,-2.384,0.34,28.54625783999999,3.1472775500000023
171,52.759,0.199902,-2.975,0.342,28.005771619999972,2.9781891980000035
172,51.71,0.19395199999999999,-2.74,0.344,27.294028519999994,2.746066848000002
173,51.067,0.188472,-2.549,0.346,26.77809700000001,2.5807246079999966
174,50.053,0.18337399999999998,-2.505,0.348,26.113295829999938,2.4557660619999986
175,49.209,0.178364,-2.351,0.35,25.491281910000012,2.320785752
176,48.149,0.173662,-2.483,0.352,24.811297629999984,2.2787648779999983
177,47.264,0.16869599999999998,-2.257,0.354,24.243935639999986,2.0985857919999997
178,46.463,0.164182,-2.188,0.356,23.695915279999955,2.0195814380000012
179,45.7,0.159806,-2.036,0.358,23.199235040000012,1.886411181999998
180,44.973,0.155734,-2.084,0.36,22.703042139999983,1.7838346219999985
181,43.845,0.151566,-1.729,0.362,22.065609040000012,1.7104998219999998
182,43.184,0.14810800000000002,-2.056,0.364,21.589003950000002,1.6372181679999995
183,42.452,0.143996,-2.239,0.366,21.10871059,1.5045559919999978
184,41.846,0.139518,-1.496,0.368,20.67036513999999,1.3683738379999995
185,41.152,0.136526,-1.672,0.37,20.21966479000003,1.282699661999999
186,40.459,0.133182,-1.403,0.372,19.74093267,1.2586714380000013
187,39.691,0.130376,-1.439,0.374,19.263932299999983,1.2043733119999998
188,38.952,0.127498,-1.444,0.376,18.823343809999983,1.1336079979999987
189,38.233,0.12461,-1.469,0.378,18.40784507999999,1.0623439500000005
190,37.509,0.121672,-1.701,0.38,18.010997629999988,1.0226022079999992
191,36.875,0.11827,-1.809,0.382,17.619875899999975,0.9309375500000006
192,36.326,0.114652,-1.513,0.384,17.274917729999995,0.8447634479999997
193,35.667,0.111626,-1.599,0.386,16.905735839999995,0.7895360619999993
194,35.054,0.108428,-1.133,0.388,16.552053650000023,0.7380444079999997
195,34.485,0.106162,-1.419,0.39,16.195472580000008,0.7049928779999991
196,33.848,0.103324,-1.321,0.392,15.835875790000001,0.6691075120000005
197,33.135,0.10068200000000001,-1.165,0.394,15.491098649999989,0.6338934380000001
198,32.718,0.09835200000000001,-0.957,0.396,15.198824339999994,0.5884340480000001
199,32.058,0.096438,-0.986,0.398,14.824345680000008,0.5645820779999995
200,31.478,0.094466,-1.062,0.4,14.501168839999977,0.5500414220000003
201,30.887,0.092342,-1.278,0.402,14.180580149999994,0.5273955179999994
202,30.307,0.089786,-0.954,0.404,13.91148244999999,0.4804711020000004
203,29.779,0.087878,-0.897,0.406,13.589178829999994,0.46045055799999957
204,29.234,0.08608400000000001,-0.894,0.408,13.286480920000011,0.4500404719999997
205,28.688,0.08429600000000001,-0.983,0.41,13.036482960000031,0.41347219199999974
206,28.222,0.08233,-0.766,0.412,12.74565362,0.3839915500000002
207,27.677,0.08079800000000001,-0.957,0.414,12.45945694999998,0.3687555980000002
208,27.265,0.078884,-0.792,0.416,12.209679790000004,0.34304127199999995
209,26.772,0.0773,-0.77,0.418,11.960104439999993,0.31641100000000005
210,26.226,0.07576000000000001,-0.809,0.42,11.677205850000004,0.2985391999999997
211,25.721,0.074142,-0.799,0.422,11.433479130000011,0.28117591800000036
212,25.331,0.072544,-0.693,0.424,11.221109270000017,0.264476032
213,24.963,0.071158,-0.795,0.426,11.002430010000007,0.2494875179999999
214,24.48,0.06956799999999999,-0.868,0.428,10.766665459999999,0.23927868800000032
215,24.002,0.06783199999999999,-0.73,0.43,10.553957859999995,0.23054588800000056
216,23.666,0.066372,-0.627,0.432,10.366233130000023,0.2176308079999999
217,23.289,0.065118,-0.708,0.434,10.15825325999998,0.21030903800000034
218,22.899,0.063702,-0.622,0.436,9.957051609999995,0.19958559800000011
219,22.52,0.062458,-0.775,0.438,9.761304679999984,0.1906371180000001
220,22.155,0.060908000000000004,-0.724,0.44,9.574523459999993,0.17711176799999975
221,21.759,0.05946,-0.532,0.442,9.381525760000002,0.16156219999999985
222,21.326,0.058396,-0.51,0.444,9.196951190000004,0.15209759199999984
223,20.978,0.057375999999999996,-0.561,0.446,9.03221697999999,0.14562131200000022
224,20.596,0.056254,-0.593,0.448,8.859594660000006,0.14028174200000013
225,20.259,0.055068,-0.474,0.45,8.695950090000002,0.13494168800000012
226,19.88,0.054119999999999994,-0.57,0.452,8.526609620000004,0.13095680000000015
227,19.485,0.05298,-0.438,0.454,8.354655550000004,0.12263580000000024
228,19.227,0.052104,-0.455,0.456,8.212518130000003,0.11845059200000015
229,18.924,0.051194,-0.578,0.458,8.059112950000001,0.11362118199999986
230,18.607,0.050038,-0.506,0.46,7.916746180000012,0.10606127800000013
231,18.282,0.049026,-0.461,0.462,7.772127370000006,0.10006366199999979
232,18.028,0.048104,-0.356,0.464,7.645645209999993,0.09668659200000002
233,17.744,0.047392000000000004,-0.399,0.466,7.502089279999995,0.09247916799999985
234,17.411,0.046594000000000003,-0.57,0.468,7.363654339999997,0.0882215819999999
235,17.114,0.045454,-0.367,0.47,7.235259970000001,0.08493294199999991
236,16.879,0.044719999999999996,-0.324,0.472,7.119059620000001,0.08219280000000015
237,16.596,0.044072,-0.302,0.474,6.985403280000003,0.0793694079999998
238,16.377,0.04346800000000001,-0.406,0.476,6.865212339999992,0.07705048799999986
239,16.095,0.042656,-0.324,0.478,6.732683309999992,0.07302083200000004
240,15.797,0.042008000000000004,-0.364,0.48,6.6106736600000024,0.07007596799999988
241,15.514,0.041280000000000004,-0.346,0.482,6.49617084,0.06590879999999993
242,15.247,0.040588,-0.365,0.484,6.37726106999999,0.06486312799999996
243,15.031,0.039858,-0.364,0.486,6.27614279,0.060671918000000116
244,14.775,0.039130000000000005,-0.312,0.488,6.16800789000001,0.0584315499999999
245,14.543,0.038506,-0.412,0.49,6.06746470999999,0.05607798199999991
246,14.301,0.037682,-0.338,0.492,5.961401309999991,0.05452743799999996
247,14.117,0.037006,-0.325,0.494,5.873380699999995,0.05230398199999991
248,13.895,0.036356,-0.273,0.496,5.776101960000005,0.05025663199999986
249,13.649,0.03581,-0.275,0.498,5.680993800000001,0.049687949999999884
250,13.481,0.03526,-0.308,0.5,5.594444350000007,0.04770620000000008
251,13.269,0.034644,-0.304,0.502,5.5061535600000004,0.04500463200000002
252,13.067,0.034036000000000004,-0.323,0.504,5.4185864399999994,0.042711352000000036
253,12.87,0.03339,-0.253,0.506,5.336713329999997,0.039983949999999935
254,12.655,0.032884000000000004,-0.257,0.508,5.253318970000004,0.038809272000000075
255,12.47,0.032369999999999996,-0.291,0.51,5.169187500000005,0.03761755000000005
256,12.286,0.031788,-0.301,0.512,5.090873480000005,0.035785528
257,12.104,0.031186,-0.231,0.514,5.010737589999999,0.033430702000000055
258,11.943,0.030724,-0.264,0.516,4.936868790000002,0.03303791199999995
259,11.727,0.030196,-0.314,0.518,4.853136720000001,0.03266879199999994
260,11.561,0.029568,-0.307,0.52,4.777997280000007,0.030454687999999976
261,11.402,0.028954,-0.232,0.522,4.710702099999997,0.02917494199999999
262,11.238,0.028489999999999998,-0.234,0.524,4.637442110000001,0.02770995000000005
263,11.07,0.028022,-0.203,0.526,4.567894429999999,0.026293758000000084
264,10.9,0.027615999999999998,-0.203,0.528,4.497009460000001,0.025494271999999967
265,10.701,0.02721,-0.209,0.53,4.425083229999993,0.025169949999999972
266,10.552,0.026792000000000003,-0.226,0.532,4.362714660000001,0.024150367999999957
267,10.376,0.02634,-0.196,0.534,4.295759110000002,0.02297819999999996
268,10.225,0.025948,-0.208,0.536,4.23042899,0.02156264799999997
269,10.074,0.025532,-0.159,0.538,4.16973141,0.02196248800000001
270,9.918,0.025214,-0.132,0.54,4.107061640000001,0.021497102000000042
271,9.784,0.02495,-0.248,0.542,4.0488553299999985,0.021342750000000025
272,9.61,0.024454,-0.191,0.544,3.990001570000003,0.020610942000000024
273,9.468,0.024072,-0.169,0.546,3.928386999999999,0.020245407999999996
274,9.32,0.023734,-0.146,0.548,3.8749673700000034,0.019810621999999965
275,9.192,0.023442,-0.202,0.55,3.822173580000001,0.019534317999999985
276,9.059,0.023038,-0.186,0.552,3.7679851000000033,0.018563277999999968
277,8.92,0.022666,-0.161,0.554,3.715042400000009,0.017772222
278,8.794,0.022344000000000003,-0.21,0.556,3.66363175,0.017256831999999975
279,8.657,0.021924,-0.169,0.558,3.613738220000001,0.016773111999999996
280,8.547,0.021585999999999998,-0.18,0.56,3.562864790000003,0.01643630200000001
281,8.437,0.021226,-0.188,0.562,3.5138361800000104,0.016042462
282,8.3,0.02085,-0.161,0.564,3.463354940000002,0.01516074999999995
283,8.155,0.020527999999999998,-0.148,0.566,3.4140015200000016,0.01433260800000005
284,8.03,0.020232,-0.138,0.568,3.3656023100000017,0.01421708799999999
285,7.915,0.019955999999999998,-0.165,0.57,3.3188875800000006,0.013671032000000026
286,7.819,0.019626,-0.154,0.572,3.274876689999999,0.012640061999999973
287,7.71,0.019318000000000002,-0.179,0.574,3.2308079300000005,0.012141437999999994
288,7.572,0.01896,-0.139,0.576,3.1879281499999967,0.011647199999999998
289,7.46,0.018681999999999997,-0.175,0.578,3.1440224099999963,0.011529438000000027
290,7.325,0.018332,-0.122,0.58,3.102134300000001,0.010416888000000001
291,7.228,0.018088,-0.121,0.582,3.064178220000004,0.010372128000000003
292,7.11,0.017846,-0.144,0.584,3.0254478199999997,0.010142142000000007
293,7.008,0.017558,-0.135,0.586,2.9906614699999943,0.009888317999999998
294,6.918,0.017288,-0.11,0.588,2.956458969999996,0.009714527999999972
295,6.846,0.017068,-0.099,0.59,2.9255435899999975,0.00945368799999997
296,6.768,0.01687,-0.096,0.592,2.89577243,0.00895154999999997
297,6.68,0.016678000000000002,-0.125,0.594,2.863654840000002,0.008508158000000009
298,6.588,0.016428,-0.107,0.596,2.8343225300000023,0.008364407999999997
299,6.511,0.016214,-0.083,0.598,2.8052568699999987,0.008051102000000015
300,6.436,0.016048,-0.12,0.6,2.778597250000002,0.007818848000000031
301,6.381,0.015808,-0.057,0.602,2.7546245899999997,0.007621568000000011
302,6.338,0.015694,-0.067,0.604,2.7328017399999975,0.007603181999999976
303,6.294,0.015560000000000001,-0.051,0.606,2.710375430000001,0.007471199999999982
304,6.252,0.015458,-0.064,0.608,2.6893287499999916,0.00735511799999999
305,6.202,0.01533,-0.059,0.61,2.6673176099999987,0.007033549999999991
306,6.153,0.015212,-0.059,0.612,2.645568550000001,0.006997528000000003
307,6.105,0.015094,-0.068,0.614,2.625464409999999,0.007007581999999999
308,6.057,0.014958,-0.062,0.616,2.60664961,0.0069751179999999946
309,6.004,0.014834,-0.055,0.618,2.5867497400000024,0.006754222000000013
310,5.957,0.014724000000000001,-0.064,0.62,2.568104299999998,0.006753912
311,5.908,0.014596,-0.07,0.622,2.549397619999998,0.006486391999999995
312,5.864,0.014456,-0.046,0.624,2.531347709999998,0.006280032000000006
313,5.828,0.014364,-0.06,0.626,2.5141436400000003,0.006293751999999998
314,5.772,0.014244,-0.061,0.628,2.4962541599999963,0.006106232000000006
315,5.723,0.014122,-0.059,0.63,2.4786100199999987,0.006106558000000007
316,5.688,0.014003999999999999,-0.042,0.632,2.462532960000002,0.005751992000000016
317,5.65,0.01392,-0.048,0.634,2.4465607000000014,0.005620800000000003
318,5.606,0.013824,-0.039,0.636,2.430105680000002,0.005428512000000012
319,5.56,0.013746000000000001,-0.061,0.638,2.4115816100000007,0.005445741999999996
320,5.504,0.013624,-0.046,0.64,2.393548500000001,0.005185311999999996
321,5.465,0.013532,-0.06,0.642,2.377759939999998,0.005178488000000002
322,5.43,0.013412,-0.052,0.644,2.3603164099999976,0.004931127999999987
323,5.384,0.013308,-0.066,0.646,2.3428777199999984,0.004988568000000015
324,5.343,0.013176,-0.04,0.648,2.3255185099999998,0.0049405119999999985
325,5.31,0.013096,-0.043,0.65,2.3096030800000014,0.004895392000000001
326,5.272,0.013009999999999999,-0.068,0.652,2.293155840000003,0.0047959500000000045
327,5.236,0.012874,-0.042,0.654,2.2781202799999996,0.004768062000000001
328,5.199,0.01279,-0.048,0.656,2.2632380699999963,0.004725950000000012
329,5.156,0.012694,-0.047,0.658,2.2479658699999985,0.004673181999999997
330,5.111,0.0126,-0.049,0.66,2.232021010000001,0.004668000000000006
331,5.064,0.012502000000000001,-0.059,0.662,2.216365969999999,0.004631997999999982
332,5.018,0.012384000000000001,-0.055,0.664,2.1999120199999975,0.004530271999999997
333,4.981,0.012273999999999998,-0.066,0.666,2.1850017300000024,0.004460462000000007
334,4.93,0.012142,-0.06,0.668,2.167877870000001,0.0043239180000000065
335,4.89,0.012022,-0.056,0.67,2.1527166400000004,0.004273758000000001
336,4.853,0.01191,-0.049,0.672,2.137147930000004,0.004121949999999998
337,4.807,0.011812,-0.041,0.674,2.121502030000002,0.004090328000000014
338,4.778,0.01173,-0.045,0.676,2.108340979999996,0.0039895499999999945
339,4.751,0.011640000000000001,-0.061,0.678,2.0944820500000016,0.004023199999999989
340,4.714,0.011518,-0.057,0.68,2.0811416699999987,0.003961837999999986
341,4.673,0.011404,-0.039,0.682,2.06593487,0.003762391999999991
342,4.632,0.011326000000000001,-0.039,0.684,2.0512352500000004,0.0037348619999999924
343,4.582,0.011248,-0.043,0.686,2.0367834799999995,0.00372124800000001
344,4.551,0.011162,-0.043,0.688,2.022772250000002,0.0036388779999999912
345,4.522,0.011076,-0.034,0.69,2.0091745199999984,0.0035771119999999925
346,4.486,0.011007999999999999,-0.055,0.692,1.994653040000001,0.0035479680000000046
347,4.453,0.010898,-0.038,0.694,1.9810079400000018,0.0035027980000000057
348,4.407,0.010822,-0.047,0.696,1.9682162400000012,0.003540158000000005
349,4.373,0.010728,-0.05,0.698,1.9551838499999996,0.003483007999999998
350,4.329,0.010628,-0.049,0.7,1.9410097599999991,0.0034108079999999956
351,4.303,0.01053,-0.038,0.702,1.9289328699999981,0.003233550000000008
352,4.271,0.010454000000000001,-0.028,0.704,1.9160216600000008,0.0032189419999999985
353,4.233,0.010398,-0.047,0.706,1.90250419,0.003234797999999998
354,4.197,0.010304,-0.046,0.708,1.8890533799999991,0.003233791999999994
355,4.166,0.010212,-0.044,0.71,1.8769278199999968,0.003229528000000002
356,4.125,0.010124000000000001,-0.04,0.712,1.863507870000002,0.003196311999999999
357,4.094,0.010044,-0.04,0.714,1.8508572699999974,0.003159031999999996
358,4.054,0.009964,-0.057,0.716,1.838508819999997,0.0030833519999999906
359,4.025,0.00985,-0.049,0.718,1.8264080999999994,0.0029307500000000032
360,4.0,0.009752,-0.052,0.72,1.8145908500000019,0.002893247999999993
361,3.962,0.009648,-0.06,0.722,1.8015429800000007,0.002806048000000004
362,3.914,0.009528,-0.051,0.724,1.788260250000006,0.0026046079999999987
363,3.877,0.009426,-0.02,0.726,1.7758414000000053,0.002557261999999994
364,3.85,0.009385999999999999,-0.037,0.728,1.763605959999999,0.0025375020000000035
365,3.825,0.009311999999999999,-0.038,0.73,1.7526337399999992,0.0024593280000000063
366,3.795,0.009236000000000001,-0.036,0.732,1.7400079499999999,0.0024041519999999893
367,3.76,0.009164,-0.024,0.734,1.7288738599999998,0.0024345520000000035
368,3.715,0.009115999999999999,-0.03,0.736,1.716697449999999,0.0024372720000000003
369,3.686,0.009056,-0.055,0.738,1.704669379999998,0.0023904320000000113
370,3.651,0.008945999999999999,-0.047,0.74,1.6932480399999978,0.002274542000000004
371,3.622,0.008852,-0.046,0.742,1.6821200900000046,0.0022410479999999994
372,3.585,0.00876,-0.025,0.744,1.6702002500000015,0.0021591999999999983
373,3.552,0.00871,-0.046,0.746,1.658593499999996,0.002125949999999989
