,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
39,0.0,0.922,-1.0,0.078,1.0,0.0
40,0.0,0.92,-1.0,0.08,1.0,0.0
41,0.0,0.918,-1.0,0.082,1.0,0.0
42,0.0,0.916,-1.0,0.084,1.0,0.0
43,0.0,0.914,-1.0,0.086,1.0,0.0
44,0.0,0.912,-1.0,0.088,1.0,0.0
45,0.0,0.91,-1.0,0.09,1.0,0.0
46,0.0,0.908,-1.0,0.092,1.0,0.0
47,0.0,0.906,-1.0,0.094,1.0,0.0
48,0.0,0.904,-1.0,0.096,1.0,0.0
49,0.0,0.902,-1.0,0.098,1.0,0.0
50,0.0,0.9,-1.0,0.1,1.0,0.0
51,0.0,0.898,-1.0,0.102,1.0,0.0
52,0.0,0.896,-1.0,0.104,1.0,0.0
53,0.0,0.894,-1.0,0.106,1.0,0.0
54,0.0,0.892,-1.0,0.108,1.0,0.0
55,0.0,0.89,-1.03,0.11,1.0,0.0
56,0.03,0.8879400000000001,-1.0,0.112,1.0,0.00017819999996572733
57,0.03,0.8859400000000001,-1.0,0.114,1.0,0.00017819999996572733
58,0.03,0.8839400000000001,-1.0,0.116,1.0,0.00017819999996572733
59,0.03,0.8819400000000001,-1.0,0.118,1.0,0.00017819999996572733
60,0.03,0.87994,-1.0,0.12,1.0,0.00017819999996572733
61,0.03,0.87794,-1.0,0.122,1.0,0.00017819999996572733
62,0.03,0.87594,-1.0,0.124,1.0,0.00017819999996572733
63,0.03,0.87394,-1.0,0.126,1.0,0.00017819999996572733
64,0.03,0.87194,-1.0,0.128,1.0,0.00017819999996572733
65,0.03,0.86994,-1.0,0.13,1.0,0.00017819999990751966
66,0.03,0.86794,-1.0,0.132,1.0,0.00017819999990751966
67,0.03,0.86594,-1.0,0.134,1.0,0.00017819999990751966
68,0.03,0.86394,-1.0,0.136,1.0,0.00017819999996572733
69,0.03,0.86194,-1.0,0.138,1.0,0.00017819999996572733
70,0.03,0.85994,-1.0,0.14,1.0,0.00017819999996572733
71,0.03,0.85794,-1.0,0.142,1.0,0.00017819999996572733
72,0.03,0.85594,-1.0,0.144,1.0,0.00017819999996572733
73,0.03,0.85394,-1.04,0.146,1.0,0.00017819999996572733
74,0.07,0.8518600000000001,-1.0,0.148,1.03,0.0004901999999419786
75,0.07,0.8498600000000001,-1.03,0.15,1.03,0.0004902000000001863
76,0.1,0.8478,-1.0,0.152,1.05,0.0006600000000325963
77,0.1,0.8458,-1.0,0.154,1.05,0.0006600000000325963
78,0.1,0.8438,-1.0,0.156,1.05,0.0006600000000325963
79,0.1,0.8418,-1.0,0.158,1.05,0.000660000000090804
80,0.1,0.8398,-1.0,0.16,1.05,0.0006600000000325963
81,0.1,0.8378,-1.0,0.162,1.05,0.0006600000000325963
82,0.1,0.8358,-1.0,0.164,1.05,0.0006600000000325963
83,0.1,0.8338,-1.0,0.166,1.05,0.0006600000000325963
84,0.1,0.8318,-1.0,0.168,1.05,0.000660000000090804
85,0.1,0.8298,-1.0,0.17,1.05,0.0006600000000325963
86,0.1,0.8278,-1.0,0.172,1.05,0.0006600000000325963
87,0.1,0.8258,-1.0,0.174,1.05,0.0006600000000325963
88,0.1,0.8238,-1.0,0.176,1.05,0.0006600000000325963
89,0.1,0.8218,-1.0,0.178,1.05,0.000660000000090804
90,0.1,0.8198,-1.0,0.18,1.05,0.0006600000000325963
91,0.1,0.8178,-1.03,0.182,1.05,0.0006600000000325963
92,0.13,0.81574,-1.0,0.184,1.05,0.0007461999999941327
93,0.13,0.81374,-1.0,0.186,1.05,0.0007461999999941327
94,0.13,0.81174,-1.0,0.188,1.05,0.0007461999999941327
95,0.13,0.80974,-1.0,0.19,1.05,0.0007461999999941327
96,0.13,0.80774,-1.0,0.192,1.05,0.0007461999999941327
97,0.13,0.80574,-1.0,0.194,1.05,0.000746199999935925
98,0.13,0.80374,-1.01,0.196,1.05,0.0007461999999941327
99,0.14,0.80172,-1.02,0.198,1.05,0.0007607999999891035
100,0.16,0.79968,-1.0,0.2,1.05,0.0008288000000175089
101,0.16,0.79768,-1.0,0.202,1.05,0.0008288000000757165
102,0.16,0.7956799999999999,-1.02,0.204,1.05,0.0008288000000175089
103,0.18,0.79364,-1.11,0.206,1.05,0.0008952000000281259
104,0.29,0.79142,-1.0,0.208,1.15,0.0032118000000482426
105,0.29,0.78942,-1.06,0.21,1.15,0.0032118000000482426
106,0.35,0.7873,-1.02,0.212,1.15,0.0035350000000325963
107,0.37,0.78526,-1.21,0.214,1.16,0.0035861999999615363
108,0.58,0.78284,-1.06,0.216,1.16,0.004887199999997392
109,0.62,0.7807200000000001,-1.29,0.218,1.18,0.00514079999999376
110,0.87,0.7781399999999999,-1.05,0.22,1.2713333,0.013610199999995529
111,0.92,0.77604,-1.14,0.222,1.2813333,0.013679200000013225
112,1.06,0.77376,-1.22,0.224,1.4013333000000001,0.015411199999973178
113,1.23,0.77132,-1.21,0.226,1.5408935,0.021368799999996555
114,1.42,0.7689,-1.16,0.228,1.5987505999999998,0.02649499999999534
115,1.58,0.76658,-1.13,0.23,1.5987505999999998,0.02753179999993881
116,1.71,0.76432,-1.41,0.232,1.6687505999999999,0.02766879999998491
117,1.99,0.7615,-1.13,0.234,1.9374521000000005,0.04801500000001397
118,2.03,0.75924,-1.31,0.236,1.9501176000000005,0.05231119999999646
119,2.31,0.75662,-1.16,0.238,1.9658319,0.0552277999999933
120,2.43,0.7543,-1.19,0.24,1.957319,0.05629500000004191
121,2.59,0.7519199999999999,-1.18,0.242,2.0439856000000005,0.056476800000062215
122,2.73,0.7495599999999999,-1.09,0.244,2.1428745000000005,0.057223200000065845
123,2.78,0.74738,-1.61,0.246,2.1422081000000004,0.05774780000001192
124,3.29,0.7441599999999999,-1.31,0.248,2.2518455000000004,0.07118719999998575
125,3.44,0.74154,-1.43,0.25,2.3966172,0.0763542000000598
126,3.81,0.73868,-2.54,0.252,2.5693956000000004,0.07488880000007339
127,5.1,0.7336,-1.39,0.254,3.2247203,0.15715999999997438
128,5.4,0.73082,-2.82,0.256,3.4083929,0.155123799999943
129,6.44,0.7251799999999999,-3.23,0.258,4.390035200000001,0.26948380000004546
130,7.72,0.71872,-3.79,0.26,5.614613600000001,0.4063407999999763
131,8.99,0.71114,-4.88,0.262,6.7973519,1.1839702000000107
132,12.05,0.70138,-6.33,0.264,9.598881399999998,1.6015478000000003
133,16.46,0.68872,-5.83,0.266,13.628906700000005,2.6171007999999856
134,19.37,0.67706,-4.13,0.268,15.968405500000006,3.4715782000000472
135,21.48,0.6688,-3.75,0.27,17.682561900000007,3.882920000000042
136,22.98,0.6613,-7.51,0.272,18.80029750000001,4.26109500000003
137,27.46,0.64628,-4.0,0.274,22.413392400000003,5.6604408000000115
138,28.22,0.63828,-3.86,0.276,22.6813624,5.925520800000028
139,30.32,0.6305599999999999,-1.68,0.278,24.54477049999999,6.222683200000057
140,30.04,0.6272000000000001,-1.83,0.28,24.013989199999997,6.149519999999961
141,30.45,0.62354,-1.09,0.282,24.219413399999997,6.237194200000027
142,30.39,0.62136,-0.94,0.284,24.117019099999997,6.176715199999977
143,30.36,0.61948,-0.85,0.286,24.090802099999998,6.14366479999997
144,30.26,0.61778,-1.1,0.288,24.002113099999995,6.0880358000000125
145,30.29,0.61558,-1.35,0.29,24.007869799999998,6.0275717999999765
146,30.55,0.61288,-0.93,0.292,24.123147,6.019852799999994
147,30.45,0.61102,-1.28,0.294,24.028830000000003,5.9874198000000325
148,30.64,0.60846,-1.12,0.296,24.1658968,5.913074199999974
149,30.56,0.60622,-1.12,0.298,24.0974319,5.847235799999966
150,30.43,0.6039800000000001,-1.22,0.3,23.9171755,5.792259799999971
151,30.44,0.60154,-1.56,0.302,23.801186799999996,5.754434200000018
152,30.63,0.59842,-2.59,0.304,23.955339700000003,5.651691800000029
153,31.2,0.59324,-2.89,0.306,24.285739600000003,5.641871199999994
154,31.88,0.58746,-5.4,0.308,24.604624899999997,6.013554199999984
155,33.68,0.57666,-6.79,0.31,25.692752799999994,6.60444220000002
156,36.3,0.56308,-10.01,0.312,27.456747599999986,6.956896799999988
157,41.74,0.54306,-7.55,0.314,31.42148749999998,8.53273820000005
158,44.18,0.52796,-5.65,0.316,32.31281659999998,9.445879199999995
159,45.79,0.51666,-10.65,0.318,32.962008499999975,9.86468220000001
160,50.02,0.49536,-7.81,0.32,36.338395899999995,9.678675199999997
161,50.99,0.47974,-5.14,0.322,35.956461999999995,10.406226200000004
162,51.72,0.46946,-4.22,0.324,35.9542705,10.286674200000009
163,50.81,0.46102,-9.17,0.326,34.6441911,10.435579800000006
164,51.83,0.44268,-7.78,0.328,35.398247000000005,10.456168799999999
165,53.53,0.42712,-8.43,0.33,36.48649350000001,9.851092799999998
166,54.87,0.41026,-11.83,0.332,37.12488440000001,9.13282620000001
167,57.82,0.3866,-8.32,0.334,38.2845333,9.241339999999981
168,58.17,0.36995999999999996,-8.87,0.336,38.03038029999999,9.201599200000011
169,60.17,0.35222000000000003,-6.08,0.338,38.97034579999999,8.451435799999985
170,60.42,0.34006000000000003,-8.19,0.34,38.66565529999998,8.326578199999997
171,60.12,0.32368,-7.36,0.342,38.2266885,7.426948799999998
172,59.33,0.30895999999999996,-4.16,0.344,36.87462159999998,7.116059200000003
173,57.7,0.30063999999999996,-5.14,0.346,35.199343600000006,6.821955200000004
174,57.07,0.29036,-6.44,0.348,33.932768,6.5949352
175,56.08,0.27748,-9.11,0.35,32.97081589999999,6.295704799999992
176,57.37,0.25926,-6.78,0.352,33.327025100000014,5.290906199999998
177,56.14,0.2457,-5.33,0.354,32.342759699999995,4.612895000000001
178,54.4,0.23504,-4.93,0.356,30.846882599999994,4.428819200000001
179,53.73,0.22518000000000002,-4.81,0.358,29.905035399999996,4.017963799999998
180,52.45,0.21556,-4.68,0.36,28.666929899999985,3.9104631999999984
181,49.66,0.2062,-5.8,0.362,26.6942417,3.9474600000000026
182,49.24,0.1946,-4.88,0.364,25.831889300000004,3.7968600000000006
183,47.86,0.18484,-5.43,0.366,24.785352500000002,3.6598871999999973
184,45.89,0.17398,-4.37,0.368,23.612174500000005,3.6926598000000013
185,44.86,0.16524,-4.3,0.37,22.467935100000005,3.4599911999999966
186,42.49,0.15663999999999997,-4.76,0.372,21.097707700000004,3.161035200000002
187,40.85,0.14712,-4.47,0.374,19.7217011,2.9391327999999994
188,38.35,0.13818,-5.81,0.376,18.472222499999997,2.5464838
189,36.4,0.12656,-6.09,0.378,17.429725499999996,2.1122031999999997
190,34.99,0.11438,-3.41,0.38,16.670237099999998,1.6683478000000005
191,33.54,0.10756,-4.68,0.382,15.795664500000008,1.3935032
192,31.66,0.09820000000000001,-2.61,0.384,14.925371600000004,1.0007399999999997
193,30.19,0.09298000000000001,-3.51,0.386,14.096755499999997,0.8627797999999993
194,28.99,0.08596,-2.66,0.388,13.420137,0.7069192000000003
195,27.12,0.08064,-2.91,0.39,12.6082832,0.6365951999999997
196,26.37,0.07482,-1.9,0.392,12.052030100000003,0.4375238000000004
197,25.52,0.07102,-1.88,0.394,11.486608299999995,0.32229980000000025
198,24.52,0.06726,-1.51,0.396,11.006887000000006,0.28746619999999984
199,23.8,0.06423999999999999,-1.07,0.398,10.591512200000002,0.24725120000000014
200,22.66,0.0621,-1.27,0.4,10.1504204,0.21881499999999982
201,21.91,0.05956,-1.43,0.402,9.839114800000004,0.19654319999999983
202,21.15,0.0567,-1.3,0.404,9.5469924,0.15861499999999978
203,20.8,0.0541,-0.79,0.406,9.3054535,0.09165499999999997
204,19.92,0.052520000000000004,-0.79,0.408,9.006282400000003,0.08826479999999992
205,19.34,0.05094,-0.32,0.41,8.754892300000002,0.08333820000000014
206,19.03,0.0503,-0.55,0.412,8.558778,0.0804150000000002
207,18.51,0.0492,-0.72,0.414,8.355976599999996,0.08175999999999976
208,18.15,0.04776,-0.97,0.416,8.159731800000005,0.06157120000000009
209,17.8,0.04582,-0.46,0.418,7.9695034000000025,0.06872379999999999
210,17.41,0.044899999999999995,-0.55,0.42,7.772090600000001,0.07121500000000014
211,17.09,0.0438,-0.72,0.422,7.607094200000002,0.07178000000000008
212,16.68,0.04236,-0.62,0.424,7.431531899999999,0.05833519999999998
213,16.29,0.04112,-0.58,0.426,7.270189599999998,0.05641280000000017
214,15.88,0.03996,-0.29,0.428,7.109242799999996,0.04923919999999998
215,15.46,0.039380000000000005,-0.49,0.43,6.948354100000001,0.04950779999999986
216,15.04,0.0384,-0.54,0.432,6.789802900000001,0.05004000000000008
217,14.87,0.03732,-0.41,0.434,6.665653499999996,0.045448800000000004
218,14.63,0.0365,-0.44,0.436,6.516809199999999,0.04661500000000001
219,14.27,0.03562,-0.46,0.438,6.369459199999998,0.04202780000000007
220,14.01,0.0347,-0.27,0.44,6.225533100000002,0.037774999999999975
221,13.66,0.034159999999999996,-0.4,0.442,6.0907839999999975,0.038987200000000145
222,13.33,0.03336,-0.5,0.444,5.9510551,0.03175520000000006
223,13.18,0.03236,-0.29,0.446,5.850681600000001,0.02693520000000001
224,12.99,0.03178,-0.31,0.448,5.744806800000001,0.02687579999999997
225,12.63,0.03116,-0.36,0.45,5.6137760000000005,0.027807199999999966
226,12.23,0.030440000000000002,-0.3,0.452,5.499455199999997,0.02738319999999999
227,11.92,0.02984,-0.29,0.454,5.3868079,0.027227199999999983
228,11.84,0.02926,-0.18,0.456,5.290728100000001,0.02522619999999995
229,11.71,0.0289,-0.17,0.458,5.1832928,0.025055000000000063
230,11.56,0.02856,-0.31,0.46,5.081411599999999,0.02576320000000004
231,11.24,0.02794,-0.2,0.462,4.9658127,0.023658199999999966
232,11.1,0.02754,-0.41,0.464,4.8681449,0.024194200000000023
233,10.9,0.026719999999999997,-0.18,0.466,4.770094800000001,0.021740800000000036
234,10.81,0.026359999999999998,-0.26,0.468,4.678531700000002,0.017375200000000007
235,10.47,0.02584,-0.36,0.47,4.572356300000002,0.018787199999999983
236,10.33,0.02512,-0.32,0.472,4.497680500000002,0.014332799999999963
237,10.13,0.024480000000000002,-0.4,0.474,4.4145227,0.01376479999999998
238,9.96,0.02368,-0.13,0.476,4.335135999999999,0.012428800000000025
239,9.75,0.023420000000000003,-0.12,0.478,4.242979199999999,0.012171799999999962
240,9.59,0.02318,-0.21,0.48,4.150398400000001,0.011603799999999978
241,9.44,0.022760000000000002,-0.17,0.482,4.0762008000000005,0.01019119999999998
242,9.23,0.022420000000000002,-0.24,0.484,3.996093900000001,0.009491799999999955
243,9.04,0.02194,-0.2,0.486,3.9302552999999993,0.009298199999999951
244,8.93,0.02154,-0.13,0.488,3.8564086999999985,0.009114200000000012
245,8.8,0.02128,-0.13,0.49,3.786825199999999,0.009380799999999993
246,8.59,0.02102,-0.25,0.492,3.7174184000000015,0.009499799999999994
247,8.37,0.02052,-0.28,0.494,3.649103,0.00978479999999999
248,8.23,0.019960000000000002,-0.19,0.496,3.5824347,0.009559199999999976
249,8.1,0.019579999999999997,-0.13,0.498,3.523416900000001,0.009211800000000039
250,7.98,0.01932,-0.14,0.5,3.4570176999999997,0.00900879999999998
251,7.85,0.019039999999999998,-0.13,0.502,3.4009011,0.009019200000000012
252,7.75,0.01878,-0.22,0.504,3.3450429999999987,0.008995799999999974
253,7.57,0.01834,-0.19,0.506,3.2883883000000003,0.009042200000000009
254,7.49,0.01796,-0.06,0.508,3.2350181999999994,0.008239199999999983
255,7.36,0.017839999999999998,-0.21,0.51,3.1794682,0.008507199999999984
256,7.19,0.01742,-0.27,0.512,3.124615800000001,0.008011799999999965
257,7.04,0.01688,-0.21,0.514,3.074265499999999,0.007532800000000009
258,6.85,0.016460000000000002,-0.24,0.516,3.0212834999999996,0.00683420000000001
259,6.69,0.01598,-0.19,0.518,2.9659023000000007,0.006459799999999973
260,6.55,0.0156,-0.16,0.52,2.916641399999999,0.006560000000000016
261,6.32,0.01528,-0.21,0.522,2.8646904,0.00594080000000001
262,6.18,0.01486,-0.05,0.524,2.8172012,0.005930200000000013
263,6.04,0.01476,-0.1,0.526,2.7679532,0.006031199999999999
264,5.97,0.01456,-0.14,0.528,2.7250221000000003,0.005963199999999986
265,5.83,0.01428,-0.2,0.53,2.6821108,0.005880800000000008
266,5.66,0.01388,-0.14,0.532,2.6397606,0.005512799999999998
267,5.53,0.0136,-0.17,0.534,2.5946057000000002,0.0054000000000000055
268,5.44,0.01326,-0.13,0.536,2.5570522,0.005146200000000007
269,5.28,0.013,-0.2,0.538,2.5184577999999997,0.0051400000000000005
270,5.16,0.0126,-0.15,0.54,2.4824762000000002,0.005100000000000008
271,5.06,0.0123,-0.14,0.542,2.4459095000000013,0.004774999999999991
272,4.92,0.01202,-0.11,0.544,2.4093025,0.004299800000000005
273,4.79,0.011800000000000001,-0.15,0.546,2.3744483,0.004420000000000002
274,4.71,0.0115,-0.2,0.548,2.3398176,0.004495000000000004
275,4.62,0.0111,-0.15,0.55,2.3068817999999993,0.004134999999999998
276,4.49,0.0108,-0.13,0.552,2.2719423999999977,0.004159999999999989
277,4.44,0.010539999999999999,-0.23,0.554,2.2392521,0.004074200000000004
278,4.38,0.01008,-0.14,0.556,2.2058579999999997,0.003996799999999993
279,4.31,0.009800000000000001,-0.12,0.558,2.1737716999999996,0.0023399999999999892
280,4.2,0.00956,-0.09,0.56,2.1410018000000006,0.0022631999999999978
281,4.16,0.009380000000000001,-0.08,0.562,2.1117407,0.002227799999999995
282,4.12,0.00922,-0.18,0.564,2.081845800000001,0.001595799999999997
283,4.11,0.00886,-0.09,0.566,2.0534095000000003,0.000810200000000009
284,4.1,0.00868,-0.05,0.568,2.0249725000000005,0.0007287999999999997
285,4.07,0.00858,-0.06,0.57,1.9945496,0.0006918000000000007
286,4.05,0.00846,-0.03,0.572,1.9660108999999995,0.0005941999999999936
287,3.99,0.008400000000000001,-0.01,0.574,1.9377163000000015,0.000519999999999996
288,3.94,0.00838,-0.09,0.576,1.9091636000000003,0.0004677999999999898
289,3.87,0.008199999999999999,-0.07,0.578,1.8808597000000007,0.00038000000000000257
290,3.82,0.008060000000000001,-0.04,0.58,1.8537521000000003,0.00029819999999999424
291,3.73,0.007980000000000001,-0.04,0.582,1.826524,0.00025979999999999845
292,3.67,0.0079,-0.08,0.584,1.8007066000000003,0.00029499999999999817
293,3.62,0.00774,-0.09,0.586,1.7778523999999998,0.0004261999999999979
294,3.52,0.00756,-0.06,0.588,1.7540606999999997,0.0005031999999999997
295,3.43,0.00744,-0.11,0.59,1.7325273,0.0005631999999999948
296,3.34,0.00722,-0.09,0.592,1.7144306,0.0005558000000000014
297,3.25,0.00704,-0.09,0.594,1.6965213999999997,0.0005792000000000002
298,3.17,0.006860000000000001,-0.08,0.596,1.6814807000000007,0.0005301999999999972
299,3.13,0.0067,-0.1,0.598,1.6693647,0.000495000000000001
300,3.06,0.0065,-0.08,0.6,1.6591958,0.00041499999999999914
301,3.05,0.00634,-0.07,0.602,1.6494289000000004,0.00028219999999999954
302,3.04,0.0062,-0.02,0.604,1.6423787999999993,0.00017999999999999616
303,3.01,0.0061600000000000005,0.0,0.606,1.6358277,0.00014720000000000155
304,2.99,0.0061600000000000005,-0.02,0.608,1.6306163,0.00014720000000000155
305,2.99,0.0061200000000000004,-0.03,0.61,1.6264403,0.00011280000000000002
306,2.99,0.006059999999999999,0.0,0.612,1.6227203999999997,9.820000000000206e-05
307,2.98,0.006059999999999999,0.0,0.614,1.6183104000000006,9.820000000000206e-05
308,2.98,0.006059999999999999,-0.01,0.616,1.6151241,9.820000000000206e-05
309,2.98,0.00604,0.0,0.618,1.6121979,7.920000000000016e-05
310,2.97,0.00604,-0.01,0.62,1.609268600000001,7.920000000000016e-05
311,2.97,0.006019999999999999,-0.01,0.622,1.6067125999999996,9.980000000000188e-05
312,2.97,0.006,0.0,0.624,1.6019532,7.99999999999983e-05
313,2.97,0.006,0.0,0.626,1.5994646999999997,7.99999999999983e-05
314,2.97,0.006,0.0,0.628,1.5965098,7.99999999999983e-05
315,2.96,0.006,0.0,0.63,1.5940746000000001,7.99999999999983e-05
316,2.96,0.006,0.0,0.632,1.5910581000000001,7.99999999999983e-05
317,2.96,0.006,0.0,0.634,1.5865639000000005,7.99999999999983e-05
318,2.96,0.006,0.0,0.636,1.5819065999999997,7.99999999999983e-05
319,2.96,0.006,-0.01,0.638,1.5783221000000003,7.99999999999983e-05
320,2.95,0.00598,0.0,0.64,1.5747777999999995,9.979999999999833e-05
321,2.95,0.00598,0.0,0.642,1.5723632999999986,9.979999999999833e-05
322,2.95,0.00598,-0.01,0.644,1.5695767,9.979999999999833e-05
323,2.94,0.00596,0.0,0.646,1.5669587999999992,7.920000000000016e-05
324,2.94,0.00596,0.0,0.648,1.5637628,7.920000000000016e-05
325,2.94,0.00596,0.0,0.65,1.5597152,7.920000000000016e-05
326,2.94,0.00596,-0.01,0.652,1.5578416000000004,7.920000000000016e-05
327,2.93,0.00594,0.0,0.654,1.5537971,5.819999999999581e-05
328,2.93,0.00594,0.0,0.656,1.5499732999999998,5.819999999999581e-05
329,2.91,0.00594,0.0,0.658,1.5466988000000002,5.819999999999581e-05
330,2.91,0.00594,0.0,0.66,1.5436260000000006,5.819999999999581e-05
331,2.9,0.00594,0.0,0.662,1.5396740999999998,5.819999999999581e-05
332,2.9,0.00594,0.0,0.664,1.5377322999999996,5.819999999999581e-05
333,2.88,0.00594,-0.01,0.666,1.533696,5.819999999999581e-05
334,2.88,0.00592,0.0,0.668,1.5304423999999994,7.68000000000022e-05
335,2.88,0.00592,0.0,0.67,1.5277888000000004,7.68000000000022e-05
336,2.88,0.00592,0.0,0.672,1.5237399000000003,7.68000000000022e-05
337,2.87,0.00592,0.0,0.674,1.5208882000000004,7.68000000000022e-05
338,2.87,0.00592,0.0,0.676,1.5182514000000003,7.68000000000022e-05
339,2.86,0.00592,0.0,0.678,1.5148218000000009,7.68000000000022e-05
340,2.86,0.00592,0.0,0.68,1.5123692999999998,7.68000000000022e-05
341,2.85,0.00592,0.0,0.682,1.5078350999999999,7.68000000000022e-05
342,2.81,0.00592,0.0,0.684,1.5029846,7.68000000000022e-05
343,2.81,0.00592,0.0,0.686,1.5004058000000002,7.68000000000022e-05
344,2.8,0.00592,0.0,0.688,1.4977939999999998,7.68000000000022e-05
345,2.78,0.00592,0.0,0.69,1.4937023000000011,7.68000000000022e-05
346,2.75,0.00592,0.0,0.692,1.4894231999999994,7.68000000000022e-05
347,2.75,0.00592,-0.01,0.694,1.4864178999999993,7.68000000000022e-05
348,2.72,0.005900000000000001,0.0,0.696,1.4828042000000001,9.499999999999887e-05
349,2.71,0.005900000000000001,0.0,0.698,1.4809324999999998,9.499999999999887e-05
350,2.69,0.005900000000000001,-0.01,0.7,1.478627100000001,9.499999999999887e-05
351,2.69,0.00588,0.0,0.702,1.4758474999999998,0.00011280000000000002
352,2.68,0.00588,-0.01,0.704,1.4734756000000007,0.00011280000000000002
353,2.68,0.005860000000000001,0.0,0.706,1.4696454000000005,0.00013019999999999853
354,2.66,0.005860000000000001,-0.01,0.708,1.4671952,0.00013019999999999853
355,2.65,0.00584,0.0,0.71,1.4648213999999993,0.00014720000000000155
356,2.63,0.00584,0.0,0.712,1.4611715,0.00014720000000000155
357,2.61,0.00584,-0.01,0.714,1.4580387,0.00014720000000000155
358,2.61,0.0058200000000000005,-0.02,0.716,1.4558361999999996,0.0001637999999999984
359,2.59,0.00578,-0.02,0.718,1.4550128999999996,0.00019579999999999842
360,2.58,0.00574,0.0,0.72,1.4506883,0.0002261999999999986
361,2.57,0.00574,-0.01,0.722,1.4466527999999998,0.0002261999999999986
362,2.56,0.005719999999999999,0.0,0.724,1.444007400000001,0.00024080000000000368
363,2.56,0.005719999999999999,0.0,0.726,1.4425487000000001,0.00024080000000000368
364,2.54,0.005719999999999999,-0.01,0.728,1.4385117,0.00024080000000000368
365,2.53,0.0057,-0.02,0.73,1.435440700000001,0.000254999999999999
366,2.51,0.00566,-0.01,0.732,1.4323007000000008,0.00028219999999999954
367,2.5,0.00564,0.0,0.734,1.4298981000000004,0.0002952000000000012
368,2.49,0.00564,-0.01,0.736,1.4262562,0.0002952000000000012
369,2.48,0.00562,-0.01,0.738,1.4237829000000002,0.00030780000000000027
370,2.48,0.0056,-0.01,0.74,1.4210979000000001,0.0003200000000000021
371,2.47,0.00558,-0.02,0.742,1.4193436,0.00033179999999999945
372,2.47,0.00554,-0.01,0.744,1.4151123999999995,0.00035419999999999874
373,2.46,0.00552,0.0,0.746,1.4113407999999996,0.00036480000000000247
374,2.45,0.00552,0.0,0.748,1.4073711,0.00036480000000000247
375,2.43,0.00552,-0.04,0.75,1.4033424999999997,0.00036480000000000247
376,2.41,0.00544,0.0,0.752,1.4002744,0.00040319999999999646
377,2.4,0.00544,0.0,0.754,1.3957879999999998,0.00040319999999999646
378,2.37,0.00544,0.0,0.756,1.3907178000000002,0.00040319999999999646
379,2.36,0.00544,0.0,0.758,1.3886080000000007,0.00040319999999999646
380,2.35,0.00544,-0.01,0.76,1.3835674,0.00040319999999999646
381,2.34,0.00542,0.0,0.762,1.3801215999999998,0.0004117999999999995
382,2.33,0.00542,-0.02,0.764,1.3759639000000004,0.0004117999999999995
383,2.33,0.00538,-0.01,0.766,1.3737700000000002,0.0004278000000000013
384,2.33,0.00536,0.0,0.768,1.3703196999999998,0.00043519999999999827
385,2.32,0.00536,-0.03,0.77,1.3666667999999993,0.00043519999999999827
386,2.3,0.0053,-0.01,0.772,1.3630355,0.00045500000000000006
387,2.27,0.00528,-0.01,0.774,1.3586848,0.000460799999999999
388,2.25,0.00526,0.0,0.776,1.3553395000000004,0.0004662000000000024
