,meank,maxk,D,meanl
59,5.6577215189873415,11,85,29.391904890154283
60,5.6310975609756095,11,95,34.216533163043884
61,5.6881937436932395,11,81,29.620607170745696
62,5.7379518072289155,11,78,30.653656817122837
63,5.663967611336032,11,81,29.28576794957208
64,5.7002012072434605,11,81,28.470149533334887
65,5.65402124430956,10,86,30.296286341510367
66,5.642820903094876,10,81,29.6330343277009
67,5.653535353535354,12,84,30.043429239336263
68,5.6395939086294415,11,84,30.070835513917498
69,5.585925548189699,10,87,30.94214686384498
70,5.7174459527400705,11,78,30.42713091014665
71,5.651469098277609,11,87,32.84452212261683
72,5.7607607607607605,11,73,28.27673291719361
73,5.627480916030534,12,86,29.31247233925675
74,5.703069954705587,11,83,30.154722209974096
75,5.692230070635722,12,81,30.5057776423959
76,5.656012176560122,11,86,31.911306327536074
77,5.492260061919505,11,93,35.07892365978264
78,5.659574468085107,12,89,32.3988258921992
79,5.556923076923077,11,93,34.19651313625659
80,5.553617239610056,11,92,33.10959761389772
81,5.616089613034624,11,95,34.90966692362681
82,5.696969696969697,11,83,31.04647128179215
83,5.679797979797979,12,86,30.128260880661085
84,5.630005068423721,10,82,28.791200476205653
85,5.7020634121791645,11,84,30.273704051156283
86,5.590030518819939,11,82,29.549158596910843
87,5.711983887210473,11,83,30.54553664061529
88,5.718168092601912,12,84,29.84199360293063
89,5.683518705763397,12,87,29.640360608064533
90,5.701462430660615,11,82,29.983516296186608
91,5.648251393816523,11,81,29.96794556122255
92,5.717161550075491,10,78,29.84433662714999
93,5.6142493638676845,11,84,31.021293201287293
94,5.707933299646286,11,86,31.172523325044413
95,5.510605276771857,11,68,23.793482405867106
96,5.609756097560975,10,85,30.380177398621978
97,5.597554763117677,10,96,32.79737789264492
98,5.606924643584521,11,83,29.82972102013523
99,5.557603686635945,11,88,32.04924072144592
100,5.502318392581143,11,99,34.79785847448175
101,5.617691916624301,10,97,33.73489173602488
102,5.496913580246914,11,97,34.38602909251105
103,5.638027452974073,11,90,31.729612357717187
104,5.529532614278377,11,90,32.78234361663212
105,5.599593495934959,11,91,33.399740019260896
106,5.564772145417307,11,68,23.98537702194368
107,5.634703196347032,11,88,30.60977472848692
108,5.611620795107034,11,94,33.762181603448695
109,5.606523955147808,13,86,31.579301995434935
110,5.522388059701493,10,105,37.23897081233274
111,5.7063572149344095,12,83,30.29088041744708
112,5.501547987616099,12,58,22.00480310500686
113,5.576098059244127,11,84,31.132077667815125
114,5.649442755825735,13,88,32.884258667287
115,5.500257599175683,10,88,32.8404866234325
116,5.714429361488185,12,80,29.701836458671586
117,5.656534954407295,11,82,31.38922464414479
118,5.714861460957179,11,81,29.271713760461527
119,5.693239152371342,11,83,30.511596799259973
120,5.6644703497212365,11,90,32.2603350094429
121,5.615462868769074,11,90,32.32163367579643
122,5.631739572736521,11,92,35.18478304199379
123,5.6050761421319795,11,88,32.54407942396486
124,5.486304909560723,10,106,40.213889890949126
125,5.6288764616166755,11,92,33.896136713555975
126,5.466942148760331,11,95,34.342605761633244
127,5.67204843592331,10,78,28.69353000833855
128,5.494834710743802,11,102,33.64138851517287
129,5.55327868852459,11,95,32.97112766887094
130,5.700453857791225,11,77,28.249210621259515
131,5.582013285641287,11,85,30.533327481548593
132,5.5934793683138055,12,88,32.94388386994256
133,5.6438356164383565,12,87,31.427835595835038
134,5.6573745565129245,11,86,30.19280571693522
135,5.6276703967446595,11,93,34.155994916118544
136,5.704637096774194,11,83,30.051309619670423
137,5.630456852791879,12,83,30.565119762408706
138,5.7260825780463245,10,80,30.402470695371377
139,5.613856342333164,11,90,33.01840159152268
140,5.623601220752797,11,87,30.308911029485994
141,5.771114442778611,11,71,26.958728135932034
142,5.611818644931228,12,60,22.64412534600911
143,5.594897959183673,11,88,30.995289141690368
144,5.638297872340425,11,85,30.290439165820647
145,5.631472081218274,11,95,32.80098377645382
146,5.613428280773143,12,88,32.1128264465377
147,5.6373793803961405,11,85,30.02393140424548
148,5.641260162601626,11,89,30.407551841151356
149,5.601630157921549,10,96,33.20210541293232
150,5.609979633401222,12,84,31.277871270230424
151,5.568587455379908,11,88,31.562795949588402
152,5.584442169907882,12,89,31.4092965655022
153,5.648429584599797,10,87,30.859815205373863
154,5.513205592957017,11,81,25.855479995133553
155,5.470191809227579,11,74,27.9024252159494
156,5.685540950455005,10,84,29.92550631555098
157,5.601220752797558,10,87,31.469741327762808
158,5.646403242147923,11,86,29.66178978520051
159,5.646879756468797,12,86,33.42896465758575
160,5.607324516785351,10,91,32.10550814223478
161,5.669195751138088,11,77,27.889667410033194
162,5.546244251405212,11,87,30.579052387057942
163,5.651115618661257,11,84,29.629658959579213
164,5.662784810126582,13,86,31.100472214741
165,5.609979633401222,12,85,30.48645615993642
166,5.680323722812342,11,81,28.880855547295926
167,5.6225839267548325,11,88,32.101137660845055
168,5.649974709155286,11,84,29.507005154417502
169,5.637100861632033,10,85,30.56005619473439
170,5.707955689828801,11,87,30.254026548560326
171,5.6373793803961405,11,82,29.7308495088506
172,5.632113821138211,11,87,31.54508433874374
173,5.703479576399395,11,81,29.02880844392269
174,5.615658362989324,11,85,29.941581362056848
175,5.646224024328434,10,85,31.69170104730289
176,5.679312089023774,11,81,30.698446097735292
177,5.651776649746193,11,88,31.006229552995286
178,5.6327568667344865,12,84,31.44379748342691
179,5.726495726495727,12,76,28.143377611066096
180,5.693393847705496,12,81,29.38867813345831
181,5.640243902439025,10,85,32.42469651691941
182,5.604887983706721,11,94,34.41481511838669
183,5.649265078560568,11,90,33.810016356718336
184,5.651469098277609,11,83,30.24974542339825
185,5.660587639311044,11,85,30.34361445436311
186,5.559877175025589,12,91,32.14538638558845
187,5.3742782152230975,11,86,27.837402859380006
188,5.4865702479338845,11,72,24.43491832038459
189,5.6886649874055415,10,79,28.669720484277242
190,5.650151668351871,11,80,30.178176430364765
191,5.586734693877551,11,94,33.622257294954736
192,5.554303278688525,10,95,33.85024756114981
193,5.572964669738863,11,104,37.61689928483292
194,5.619918699186992,11,85,31.125631352271835
195,5.74031202818319,11,82,31.346087433372308
196,5.635808748728382,11,90,32.95684136684967
197,5.64604462474645,12,87,29.869757528792235
198,5.619338422391857,11,97,32.70276166933557
199,5.734673366834171,11,78,28.477548122715135
200,5.585889570552148,11,84,30.971323071773387
201,5.632673769660071,10,89,31.575624731191102
202,5.658067779463834,10,90,31.16581834825186
203,5.654822335025381,12,85,30.452156135841584
204,5.603879530372639,11,95,36.491919904518625
205,5.67725668179526,11,87,31.574596481800654
206,5.649974709155286,11,79,29.60705809112486
207,5.636732623033993,11,87,31.217684856819826
208,5.630456852791879,11,92,32.57277512281263
209,5.6502787633046125,11,82,30.46335776388959
210,5.639776763064434,10,90,31.618049020441067
211,5.70176322418136,10,78,27.586846916389046
212,5.638027452974073,11,81,29.760197376757187
213,5.539804827940421,11,62,24.06401900900828
214,5.570916538658474,12,75,25.535683316515595
215,5.664137582195245,11,82,27.771075874581985
216,5.515962924819774,11,88,31.30714629457779
217,5.634332148298629,11,92,35.24428076238609
218,5.720321931589537,11,82,30.230090659710655
219,5.717303822937626,11,85,30.369294275972898
220,5.560450819672131,11,97,33.440143663190796
221,5.724484665661136,10,75,28.359322349380346
222,5.691220988900101,11,78,28.250295058352023
223,5.710115752390538,11,79,29.322514775040787
224,5.616243654822335,11,86,31.268156940187115
225,5.6230259806418745,11,90,31.203275894569412
226,5.609780947529292,12,84,30.73424562354631
227,5.634977122521606,11,85,30.075712118728088
228,5.596938775510204,10,81,30.027073892344074
229,5.716297786720322,12,83,29.658299064644535
230,5.69758064516129,11,84,30.181242171359784
231,5.738214643931795,11,82,29.6664604953848
232,5.617302798982188,10,81,30.82423417960956
233,5.699544764795144,10,87,32.85128010583246
234,5.564994882292733,11,89,31.437645466832908
235,5.710976837865055,12,87,31.181350562248078
236,5.62970498474059,11,87,32.58333553358753
237,5.6577215189873415,11,84,30.39351775614636
238,5.5895598771750254,11,87,32.307095453494895
239,5.661600810536981,11,81,28.51007342795418
240,5.715148465022647,10,81,28.60748693293923
241,5.680485338725986,11,82,29.760103679677258
242,5.664477008590197,11,84,29.49875359627964
243,5.58694543600204,11,83,30.519146312272998
244,5.554984583761562,12,72,28.263815569042187
245,5.474663908996898,11,75,25.698699794601097
246,5.691376701966717,12,79,28.776753769299386
247,5.5883851248089655,11,89,31.58165407645935
248,5.622143219908583,11,87,32.491108369395846
249,5.610772357723577,11,77,28.61352509496117
250,5.623732251521298,12,93,32.86189864598545
251,5.59244126659857,12,88,32.56261303416718
252,5.680485338725986,12,86,31.322386412397783
253,5.59877800407332,11,86,31.641833180644365
254,5.576844262295082,12,84,31.424242822092076
255,5.6873424104891575,12,81,29.422364060202945
256,5.639776763064434,11,88,34.549477577152985
257,5.6881937436932395,11,84,31.45594499918754
258,5.610997963340123,12,92,31.696983294823895
259,5.641624365482233,12,89,34.17240888595566
260,5.6536708860759495,11,85,31.83811627101689
261,5.690680100755667,13,79,28.284813520760544
262,5.543032786885246,11,87,31.834502167866837
263,5.560102301790281,11,83,30.76449698565733
264,5.520491803278689,11,97,34.38828133533875
265,5.682459677419355,11,83,30.215815784978773
266,5.61079979623026,12,97,35.5606201994804
267,5.621127475876079,11,85,30.54654048318035
268,5.720321931589537,11,79,30.683101123094886
269,5.625,11,83,31.349567146535726
270,5.622391857506361,11,88,31.997907370843116
271,5.608562691131499,11,92,32.66458010719738
272,5.674253920080931,11,82,30.107347348761774
273,5.594897959183673,12,92,31.33290412642852
274,5.717884130982368,11,99,33.882987324286994
275,5.690524193548387,11,81,29.13520570006344
276,5.637931034482759,12,83,30.24562803655026
277,5.65450861195542,11,93,33.6896774130601
278,5.642169285352256,11,81,29.804240615448514
279,5.557485947879408,12,89,32.562863842553554
280,5.587576374745417,11,91,32.77241908089887
281,5.669195751138088,11,83,30.30678408990844
282,5.6355329949238575,10,91,32.06795069774397
283,5.601837672281777,11,97,33.031814088716544
284,5.6681841173495195,11,83,29.71949688625673
285,5.577981651376147,10,97,32.81006434857915
286,5.698380566801619,11,77,28.47230461743453
287,5.647058823529412,11,85,30.17725529302678
288,5.640791476407915,11,85,30.70746844473289
289,5.6361788617886175,12,94,35.15653196440454
290,5.666835443037975,11,82,29.593631128724045
291,5.713709677419355,14,79,28.918603492590243
292,5.584905660377358,12,83,31.15573738929534
293,5.544524053224156,11,89,32.43253771721431
294,5.558521560574949,11,71,22.947012198376747
295,5.633502538071066,11,83,28.783572273797155
296,5.680808080808081,12,77,29.886094905599705
297,5.720040281973817,11,77,29.13957348796741
298,5.723200805234021,11,79,29.967977655364095
299,5.6705524581855045,11,85,30.05409591349342
300,5.606724401426388,11,94,33.62319215372256
301,5.7657657657657655,11,73,27.72785604833677
302,5.569815195071868,11,97,34.55259869076735
303,5.610970035551041,11,85,30.692473687687613
304,5.662455785750379,11,84,29.504611361663493
305,5.561349693251533,11,87,31.222459845501284
306,5.651115618661257,11,86,30.674476151663626
307,5.464248704663213,10,64,25.703309622390623
308,5.51186790505676,11,64,23.600434681202437
309,5.754016064257028,11,79,28.964900284210675
310,5.704637096774194,12,77,29.333394335724627
311,5.703180212014134,11,85,31.41364834615718
312,5.648730964467005,10,85,31.343789653332234
313,5.594099694811801,11,89,31.500540227118005
314,5.621566632756867,12,88,29.59362443990588
315,5.533470648815654,12,72,25.281338533725442
316,5.634146341463414,11,92,36.20204357673978
317,5.6695300656897425,12,77,29.452606258535656
318,5.631284916201118,11,80,28.23339093345225
319,5.587934560327199,11,86,30.58868717932625
320,5.654333502280791,11,83,30.728189071738242
321,5.693702770780856,11,81,29.603442146745753
322,5.587934560327199,12,98,35.70763968430797
323,5.761880940470235,12,76,27.405246166626856
324,5.61079979623026,12,89,31.279978792160577
325,5.565217391304348,11,90,32.22685029331923
326,5.631739572736521,11,92,32.62967909939713
327,5.651469098277609,11,93,32.470663994318436
328,5.687563195146613,12,81,29.310895827803357
329,5.575881451200818,12,87,31.04372693900455
330,5.67188288743059,11,83,30.16666564687766
331,5.6617721518987345,12,93,34.596984084234286
332,5.609557702084392,12,89,30.61755434661746
333,5.712990936555891,12,87,30.780246612940456
334,5.723618090452261,11,80,28.315665304905625
335,5.651776649746193,11,90,33.77398200019078
336,5.58469387755102,12,90,31.253117479763727
337,5.6398583712696,10,80,29.70022925587577
338,5.612837493632195,12,88,29.96758015124866
339,5.644196654840345,11,88,31.967278338708468
340,5.747621432148223,11,80,28.22732696238747
341,5.637931034482759,10,83,30.506720160378222
342,5.635347892331133,11,89,30.860228356600476
343,5.704934541792547,11,80,29.39582011105446
344,5.602446483180428,11,93,31.943097849450627
345,5.585117227319063,11,87,31.49138579465739
346,5.680808080808081,11,87,29.798790328754958
347,5.6106014271151885,11,92,34.409231804073414
348,5.703219315895372,11,81,29.493010908936256
349,5.593082400813835,11,87,30.966749758619173
350,5.693084300858152,11,89,29.626448227861655
351,5.685699848408287,11,85,31.212253433549744
352,5.712990936555891,11,72,27.28300217390753
353,5.627221940071102,11,92,32.15864032751551
354,5.628237684103606,10,87,29.74396437463613
355,5.706653225806452,11,84,29.54628302262782
356,5.671219018715225,10,88,32.31698592518415
357,5.679797979797979,11,87,30.837949990047008
358,5.63323201621074,11,80,29.401931649712868
359,5.56734693877551,13,85,30.76447948245148
360,5.582608695652174,11,94,34.20860381298187
361,5.594484167517876,11,90,30.3071350689466
362,5.654333502280791,12,82,30.85020577275155
363,5.610376398779247,12,96,34.03688557901631
364,5.659229208924949,11,87,32.07992874365933
365,5.565883554647599,11,86,31.246020283907903
366,5.6556962025316455,11,82,28.71305964885281
367,5.675593734209197,11,80,29.7181845167995
368,5.585079202861523,11,87,30.893037212126153
369,5.6020356234096695,11,90,32.856672004477545
370,5.633502538071066,11,87,29.986854622279857
371,5.595092024539877,11,70,26.309681561854422
372,5.649087221095335,11,86,32.632867244415216
373,5.6886649874055415,12,76,29.235341167628178
374,5.670886075949367,11,88,32.07043771561951
375,5.467908902691511,11,102,35.92074231804716
376,5.565084226646248,11,89,32.48033877324791
377,5.669028340080971,11,88,30.808876646338337
378,5.604272634791455,11,86,31.744332015769352
379,5.658240647118301,12,79,29.1125869644491
380,5.668854114083796,11,84,30.645739066587122
381,5.592649310872894,12,86,31.378959163359596
382,5.6675114039533705,12,85,30.817205190970597
383,5.753383458646616,11,76,28.67248562730799
384,5.6489630753667175,13,82,30.956971774598163
385,5.67256189994947,11,88,30.20859775877247
386,5.671219018715225,11,81,29.73780459085147
387,5.639410868461148,11,85,30.702284288586917
388,5.600406710726995,11,88,31.860682440326425
389,5.680323722812342,11,88,31.876057966206517
390,5.6626139817629175,11,85,29.966161724311643
391,5.609582059123343,11,99,35.082854708612025
392,5.6101781170483465,11,85,31.09317174795168
393,5.5228791773778925,11,90,32.31557967564823
394,5.5487179487179485,10,94,34.872308481667126
395,5.570771589167093,10,92,34.02278434187799
396,5.734138972809668,12,80,29.44403672051971
397,5.678625568468924,11,80,27.73629990532543
398,5.601427115188583,12,89,32.77315865285399
399,5.701612903225806,12,84,30.798745485823044
400,5.670374115267947,11,91,31.156023798454726
401,5.668519454269833,11,80,29.74238298902889
402,5.638492871690428,11,90,33.59504395470999
403,5.696266397578204,11,79,29.458021741356205
404,5.622967479674797,11,76,28.36618845090332
405,5.668693009118541,13,83,30.764078484053467
406,5.495075168481078,10,81,28.253721871757595
407,5.609359104781282,11,95,33.35225862564357
408,5.516427104722792,11,101,35.86772415625999
409,5.6061068702290076,11,87,30.522034794235164
410,5.6355329949238575,12,81,29.333644587553785
411,5.708102667337695,11,84,29.954427849501112
412,5.660759493670886,10,85,30.98255190899414
413,5.6767676767676765,10,84,30.01177158140271
414,5.6262061960385985,11,92,32.99935535350782
415,5.621703853955375,11,89,31.51558706724174
416,5.682619647355164,11,80,30.25897863004794
417,5.458138325533021,10,72,24.75103938943025
418,5.6142493638676845,10,88,33.169799909827276
419,5.58158567774936,10,87,30.958241602902564
420,5.623158963941087,10,82,31.054004240524883
421,5.545641025641026,10,95,33.947680204180976
422,5.60285132382892,11,86,30.990759291288015
423,5.607543323139653,11,95,34.591268263243336
424,5.6771255060728745,12,86,31.910221903346486
425,5.621181262729125,12,87,31.49721580398264
426,5.629441624365482,10,89,32.55918979961765
427,5.727638190954774,10,81,29.206578897504112
428,5.712128837443382,11,81,29.823683246236488
429,5.538461538461538,11,91,32.32441251924064
430,5.611422743498215,10,96,33.67163775250029
431,5.711693548387097,11,83,28.664181327574706
432,5.633316404266125,10,86,32.89424855586799
433,5.746987951807229,11,77,29.42759738098552
434,5.696266397578204,11,89,32.31617673651455
435,5.669195751138088,11,85,31.724776734061138
436,5.684848484848485,11,84,28.097131496878845
437,5.7345399698340875,12,79,28.78232896625606
438,5.647357723577236,11,78,29.730240533849162
439,5.699195171026157,11,82,29.28923009622911
440,5.6245560629122275,12,84,30.617335630603137
441,5.6475949367088605,11,86,30.149152655406358
442,5.700707785642063,11,85,31.571623211932163
443,5.5402770651616216,11,92,34.123544112022905
444,5.686868686868687,11,83,30.23344358185187
445,5.597759674134419,12,87,32.95112431302933
446,5.650228774783935,11,89,35.192404584080876
447,5.712990936555891,11,81,29.3530227968576
448,5.664307381193124,11,84,30.089854356443897
449,5.538224730631093,12,89,32.6597180884632
450,5.633502538071066,11,89,32.63193767353368
451,5.5701888718734045,11,87,33.21946428860068
452,5.66497975708502,11,82,29.54051811612771
453,5.66497975708502,11,83,29.28729769896992
454,5.722613065326633,12,77,27.306500829941562
455,5.684689236988378,11,85,31.629203195739287
456,5.6561866125760645,11,90,31.598569213020852
457,5.696572580645161,11,80,30.001788386771427
458,5.650761421319797,11,84,31.09273175850041
459,5.663636363636364,10,80,28.432593239111682
460,5.573837506387328,10,99,33.03407671898789
461,5.621374045801526,10,84,32.30583635204677
462,5.614088820826953,11,64,22.537372155650356
463,5.67256189994947,12,84,30.600001226222147
464,5.6681841173495195,11,77,28.978525308251367
465,5.658413340070743,11,84,30.037540791046126
466,5.606724401426388,11,87,32.92268641633731
467,5.6489630753667175,11,76,28.39198454289102
468,5.626964014191587,11,81,27.519714934578268
469,5.5564681724846,12,101,36.836025834511894
470,5.659919028340081,10,82,30.57779860029464
471,5.616675139806812,12,88,31.429709742800977
472,5.624618514750763,11,87,30.542598215464423
473,5.653807106598984,11,61,21.860914780968123
474,5.651292448048657,11,80,29.233498065671554
475,5.534668721109399,11,105,35.535302156689795
476,5.5934459805427545,11,69,24.725164623252994
477,5.593254982115483,11,93,32.857931206000586
478,5.673242286292362,10,85,31.125124662362104
479,5.592044875063743,11,84,30.87342255617188
480,5.623409669211196,11,91,31.322133776941694
481,5.507977354606279,12,93,31.8017526275367
482,5.665656565656565,11,84,30.736966940756734
483,5.6556962025316455,11,82,29.453696022982314
484,5.703219315895372,11,78,28.000199992101578
485,5.618080243778568,11,84,29.82381021689851
486,5.598164201937787,11,88,31.687105704086836
487,5.745363408521303,12,81,28.373341578620572
488,5.691919191919192,10,82,29.44292903772439
489,5.643473844591163,12,87,32.90073321441696
490,5.664477008590197,11,83,28.26936524099608
491,5.638492871690428,10,88,31.56191321525617
492,5.658240647118301,13,84,30.50487583959723
493,5.513319672131147,11,92,32.32850744889128
494,5.598573611818645,10,93,32.35410237196494
495,5.587334014300306,11,92,33.67023748070753
496,5.546762589928058,10,59,22.737457656723294
497,5.7174459527400705,11,78,28.866504709503882
498,5.671052631578948,12,79,29.773535079177982
499,5.653982749873161,12,82,30.11883786992611
500,5.597144314125446,11,88,32.980135083100045
501,5.632113821138211,12,88,32.897434188500505
502,5.665991902834008,10,94,32.308848972479886
503,5.632113821138211,12,98,33.518823287495714
504,5.713853904282116,11,83,29.023050398147397
505,5.647237709072479,10,96,34.33673866981121
506,5.5713554987212275,12,90,32.480671296599276
507,5.6361788617886175,11,90,31.66580004458096
508,5.5578300921187305,10,95,34.57900634197395
509,5.624809354346721,11,88,31.455724437967046
510,5.67826525466465,11,79,29.180726895056008
511,5.649620253164557,12,81,30.117879265899735
512,5.575012800819253,10,96,37.108693644917864
513,5.534668721109399,10,88,32.33839553934664
514,5.545641025641026,11,98,35.480037363013246
515,5.601630157921549,11,92,32.12117548760115
516,5.6162849872773535,11,85,30.034444427169976
517,5.6150330116810565,12,79,29.934821542857378
518,5.623409669211196,10,79,29.664710333069035
519,5.690596562184024,11,83,30.103601937958924
520,5.675593734209197,11,82,30.0496911197503
521,5.59979633401222,11,93,32.75791189967557
522,5.483539094650205,10,90,32.59016592219829
523,5.588985211626721,11,100,36.22668931927692
524,5.67155128852956,11,79,29.451219094731282
525,5.602649006622516,11,89,31.36850282727918
526,5.643473844591163,10,88,30.709125593033484
527,5.5713554987212275,11,66,22.004108377492116
528,5.660759493670886,10,78,29.865494979031205
529,5.689359556227937,11,81,29.105048818081848
530,5.690055527511358,11,85,30.923908443343073
531,5.590005099439062,11,90,31.102089208962525
532,5.617691916624301,11,85,31.271092042092285
533,5.696572580645161,10,84,29.372653949701494
534,5.622143219908583,11,86,31.0449683509024
535,5.660262891809909,10,82,29.655529489022648
536,5.673924050632912,11,99,34.10436792222949
537,5.6637974683544305,11,80,30.102349274748953
538,5.686333837619768,12,80,30.03595139920403
539,5.622199592668024,12,96,34.48746826473051
540,5.681130171543895,11,80,28.917002135830245
541,5.4142782699322565,10,56,19.797373227225076
542,5.559548254620124,11,63,23.41765258827606
543,5.636641221374046,10,86,31.784656644019837
544,5.58094262295082,12,68,23.029191255847426
545,5.610772357723577,11,85,29.9279002938733
546,5.580612244897959,10,84,29.479671531706096
547,5.578196637799286,10,85,30.13002368485691
548,5.539723218862122,11,84,29.482578559318693
549,5.597144314125446,11,96,35.31299472364162
550,5.671052631578948,11,84,30.730150668784912
551,5.780890445222611,11,78,29.380310776008624
552,5.617302798982188,11,92,32.67666702943051
553,5.644196654840345,12,84,30.039702823821386
554,5.653846153846154,11,85,30.044304822426074
555,5.6553471870248355,11,88,31.105410876446633
556,5.580562659846548,10,101,34.502992877093874
557,5.539723218862122,10,95,35.65895254241743
558,5.704374057315234,11,81,28.0635871538937
559,5.638395124428644,12,89,33.00312000644131
560,5.6162849872773535,11,85,30.321542990106913
561,5.673572511369379,11,85,28.90393980066737
562,5.623350253807106,10,84,30.093522698269883
563,5.543679342240494,12,97,36.499833287978504
564,5.511843460350154,10,96,37.16214210030079
565,5.603061224489796,11,87,31.28758373180819
566,5.730055193176116,11,74,28.077435683526883
567,5.650101419878296,12,88,32.5355417241688
568,5.663806158505805,12,81,29.17705117811125
569,5.663466397170288,11,82,31.198583100308547
570,5.619918699186992,10,84,30.082248358070768
571,5.569387755102041,12,91,32.549011365648866
572,5.591233435270133,11,86,31.352387873419552
573,5.716012084592145,12,84,29.671606028090842
574,5.445770627919045,11,75,27.057382332281904
575,5.567705671946857,12,89,30.521644811295616
576,5.5511042629686695,12,71,26.630046694895793
577,5.626016260162602,11,87,31.25268195551808
578,5.556695741405849,12,90,33.81101981429955
579,5.72289156626506,11,75,28.63662233060822
580,5.570771589167093,11,96,34.98835076851698
581,5.6101781170483465,11,87,32.57768380466722
582,5.5719406041986685,11,101,35.46980055903906
583,5.669195751138088,11,79,29.08907036179219
584,5.566905005107253,11,90,29.784577298537556
585,5.6061068702290076,11,88,30.841713178174054
586,5.562724014336918,12,86,31.48668714797747
587,5.587755102040816,10,92,32.14406038066069
588,5.634703196347032,11,85,30.16440725545795
589,5.6377473363774735,12,92,30.9540623301836
590,5.679797979797979,11,86,32.704355326891964
591,5.690055527511358,12,78,28.594417674983045
592,5.54517453798768,12,90,33.27610950981292
593,5.639877924720244,11,89,31.568140836976696
594,5.6637974683544305,11,87,32.262465725315174
595,5.500514933058702,11,88,32.63334219410827
596,5.616912888436067,11,98,33.32390249171342
597,5.686333837619768,11,81,30.811262532739182
598,5.658041603247082,11,87,31.109047173868813
599,5.622526636225266,11,87,31.05031741984666
600,5.637931034482759,11,83,30.33534475040213
601,5.570112589559877,12,88,32.49757898118581
602,5.606724401426388,12,68,24.272976211263742
603,5.626721060683325,11,58,22.323737026053802
604,5.702920443101712,13,78,29.390159326875025
605,5.73440643863179,11,80,29.0001215141883
606,5.6589068825910935,10,83,30.179827807102956
607,5.667676767676768,12,75,27.72212473394889
608,5.523613963039014,10,66,23.452206665504754
609,5.649265078560568,11,83,30.478010443214636
610,5.574859478794073,11,89,33.20298639564544
611,5.726495726495727,12,77,27.71602212571558
612,5.653846153846154,11,86,30.08130887100907
613,5.654997463216641,11,92,32.69551285518186
614,5.530864197530864,11,90,31.55771483154682
615,5.736815670517328,11,75,28.60243154496743
616,5.642169285352256,11,89,30.92778164449274
617,5.58796532381438,11,84,32.342846215487725
618,5.577925396014308,11,97,32.6410405518233
619,5.715005035246727,11,81,31.169710390872126
620,5.619338422391857,11,89,30.886276643708896
621,5.554192229038855,10,89,31.006725976600297
622,5.683308119011598,10,80,27.570009561596475
623,5.607343192248853,11,88,31.505918471417125
624,5.590816326530613,11,92,31.581422737548312
625,5.584097859327217,11,85,33.0697484744568
626,5.6181262729124235,11,87,32.38234943190366
627,5.648429584599797,11,80,29.13699533366096
628,5.6589068825910935,11,79,29.58520678522011
629,5.6400610066090495,11,85,30.147663301028516
