,meank,maxk,D,meanl
66,5.216666666666667,8,19,7.885574229691877
67,4.824561403508772,8,23,8.412358329451948
68,4.75,11,17,6.617587939698493
69,4.973913043478261,8,22,8.692906178489702
70,4.957264957264957,9,23,8.949454759799588
71,5.084745762711864,10,19,7.499782703172533
72,4.6902654867256635,8,23,8.625158027812896
73,4.912280701754386,8,14,5.700955734406438
74,5.142857142857143,10,18,7.053980914399658
75,5.0085470085470085,8,22,8.494989684644857
76,5.243697478991597,10,19,7.177894886768267
77,5.135593220338983,8,18,7.288135593220339
78,5.0344827586206895,8,22,8.06071964017991
79,4.948275862068965,11,21,8.008545727136433
80,5.094017094017094,8,19,7.446654877689361
81,4.931034482758621,9,24,8.982458770614693
82,5.042735042735043,9,21,8.146625405246095
83,4.264150943396227,8,15,6.197998123240538
84,5.092436974789916,9,19,7.517732516735507
85,4.678571428571429,8,28,9.68018018018018
86,5.11864406779661,9,17,7.416340721425467
87,4.939130434782609,9,21,8.244698703279939
88,5.25,9,18,7.292577030812325
89,5.283333333333333,9,17,6.737675070028011
90,5.026086956521739,9,20,8.26605644546148
91,5.0085470085470085,9,20,8.1631299734748
92,5.067796610169491,9,21,7.971606547877735
93,4.314814814814815,8,19,6.7454915648632925
94,4.948275862068965,9,21,7.964617691154423
95,4.87719298245614,9,22,8.399782642446825
96,5.076923076923077,9,20,7.710138520483348
97,5.135593220338983,8,19,7.60901057511227
98,5.042735042735043,8,17,7.335838491010905
99,5.11864406779661,10,21,7.745907576416051
100,4.817391304347826,9,19,8.099466056445461
101,4.7894736842105265,8,24,8.56140350877193
102,4.852173913043479,9,22,8.033714721586575
103,5.186440677966102,8,18,7.643488338403593
104,4.879310344827586,8,21,7.688455772113943
105,5.3,9,18,7.328991596638655
106,5.068965517241379,8,21,8.210344827586207
107,5.05982905982906,10,20,7.936044798113763
108,5.0344827586206895,9,22,7.995052473763119
109,5.084745762711864,9,20,7.678690424453136
110,4.761061946902655,10,15,6.040082219938335
111,5.094017094017094,10,19,7.636752136752137
112,4.842105263157895,10,21,8.630802670392796
113,5.0,10,23,8.735332464146023
114,5.159663865546219,9,19,7.8517305227175616
115,5.19327731092437,9,19,7.401937046004843
116,5.0,8,22,8.175862068965516
117,4.817391304347826,9,23,7.837986270022883
118,4.896551724137931,8,23,9.577511244377812
119,4.817391304347826,9,23,8.984897025171625
120,5.11864406779661,10,20,7.768361581920904
121,5.135593220338983,9,17,7.0263653483992465
122,4.948275862068965,8,22,8.19880059970015
123,5.05982905982906,9,21,8.609342764515178
124,4.782608695652174,9,27,9.801525553012967
125,5.084745762711864,9,17,7.50963349268434
126,5.1,9,22,8.318347338935574
127,5.135593220338983,9,21,7.695639576995509
128,4.756756756756757,9,18,6.510337015009912
129,5.19327731092437,10,19,7.507050277738214
130,4.422018348623853,9,18,6.669836238774432
131,5.0256410256410255,10,19,7.641025641025641
132,5.051724137931035,9,20,8.116941529235381
133,4.807017543859649,8,17,6.148885350318471
134,5.159663865546219,9,22,8.580401652186298
135,5.226890756302521,8,18,6.991026919242273
136,4.852173913043479,8,25,8.83996948893974
137,4.869565217391305,8,19,7.807170099160946
138,5.111111111111111,10,20,8.04936634246979
139,5.277310924369748,9,19,7.479988605611736
140,4.94017094017094,10,18,7.989832007073386
141,4.672727272727273,8,19,6.901600629755969
142,5.101694915254237,9,19,7.4305374474866
143,4.36697247706422,7,25,8.789131565262611
144,4.923076923076923,9,21,8.265104627173592
145,4.9914529914529915,10,21,8.005305039787798
146,5.042016806722689,9,18,7.392394245833927
147,4.904347826086957,8,22,8.512738367658276
148,5.05982905982906,11,20,7.696728558797524
149,5.243697478991597,8,20,7.558752314485116
150,4.852173913043479,8,21,7.76094584286804
151,4.896551724137931,8,21,8.216791604197901
152,4.896551724137931,9,18,7.496551724137931
153,4.807017543859649,9,22,8.827511256016146
154,5.0344827586206895,8,20,8.002848575712145
155,5.092436974789916,9,19,7.12021079618288
156,4.607142857142857,8,24,8.837676962676962
157,5.0344827586206895,9,19,7.651424287856072
158,5.162393162393163,9,18,7.30106100795756
159,5.233333333333333,9,19,7.320868347338935
160,4.983050847457627,8,21,7.657685064464726
161,5.266666666666667,8,18,7.0514005602240895
162,5.0256410256410255,9,23,8.275272620100207
163,4.666666666666667,9,23,9.555937755937755
164,5.0256410256410255,9,23,8.79840848806366
165,5.237288135593221,9,17,7.32290308561495
166,5.294117647058823,9,18,7.282153539381855
167,4.886956521739131,9,23,9.098703279938977
168,4.948275862068965,9,20,8.144677661169416
169,5.0256410256410255,9,21,8.29973474801061
170,5.226890756302521,9,18,7.4949437402079475
171,4.824561403508772,9,21,7.865083061636392
172,4.9914529914529915,9,21,8.793103448275861
173,5.216666666666667,9,18,7.314005602240896
174,5.103448275862069,9,21,8.613643178410795
175,4.782608695652174,8,21,8.589168573607934
176,5.086206896551724,11,20,8.496851574212894
177,5.05982905982906,10,20,7.982021809608017
178,5.159663865546219,9,19,7.625836775388121
179,4.666666666666667,8,23,8.843570843570843
180,4.904347826086957,9,21,8.163844393592678
181,4.824561403508772,8,22,8.638410184753921
182,4.886956521739131,9,24,9.64881769641495
183,4.904347826086957,9,22,8.35530129672006
184,4.854700854700854,9,20,8.42071912761568
185,4.725663716814159,10,23,8.730088495575222
186,4.948275862068965,9,21,7.926236881559221
187,4.913793103448276,8,24,9.081259370314843
188,4.956521739130435,8,20,8.184897025171624
189,5.159663865546219,9,20,7.71243412619285
190,4.931034482758621,10,22,8.057271364317842
191,5.094017094017094,8,22,7.709843796050692
192,5.0,9,19,7.696251874062969
193,5.254237288135593,8,18,7.176155294799362
194,4.913793103448276,9,21,7.843628185907047
195,5.142857142857143,8,21,8.689930209371884
196,5.186440677966102,8,19,7.2943647689410405
197,5.0344827586206895,9,20,8.050374812593704
198,5.19327731092437,8,16,6.892038171200683
199,4.939130434782609,9,20,8.270633104500382
200,5.0,8,21,8.195277415616399
201,5.2100840336134455,9,18,7.524854009400371
202,4.785714285714286,8,24,8.974259974259974
203,5.0,9,21,8.136131934032983
204,5.145299145299146,10,20,8.319186560565871
205,4.9655172413793105,8,19,7.496701649175412
206,5.042735042735043,8,22,8.341143530798703
207,4.743362831858407,9,22,8.567477876106194
208,4.904347826086957,8,20,8.270785659801678
209,5.0085470085470085,9,17,6.826702033598585
210,4.886956521739131,9,25,9.31350114416476
211,5.266666666666667,8,19,7.393837535014006
212,4.719298245614035,8,24,9.03493246390312
213,5.260504201680672,9,18,7.07563025210084
214,5.266666666666667,8,18,7.190196078431373
215,4.807017543859649,10,25,9.164881229622729
216,4.904347826086957,9,21,7.89397406559878
217,4.869565217391305,8,20,8.595575896262394
218,5.0256410256410255,8,21,8.244916003536693
219,4.948275862068965,8,22,8.724287856071964
220,4.886956521739131,9,19,7.763234172387491
221,4.947368421052632,9,23,9.150287222480982
222,5.1525423728813555,10,18,7.467188179052586
223,4.991304347826087,8,21,8.138977879481311
224,5.016949152542373,8,24,8.572649572649572
225,4.894736842105263,10,16,6.053774560496381
226,5.076923076923077,10,20,7.5673445328617746
227,4.5504587155963305,8,20,7.685907436297452
228,5.0256410256410255,9,22,8.284409077512526
229,4.834782608695652,9,23,8.9116704805492
230,4.696428571428571,9,24,8.894305019305019
231,5.159663865546219,10,18,7.42956843754451
232,5.101694915254237,9,21,7.925249891351586
233,5.05982905982906,9,22,8.021809608016504
234,5.076923076923077,8,19,7.755968169761273
235,5.0085470085470085,9,24,8.72236958443855
236,4.810344827586207,9,22,8.5928035982009
237,5.2100840336134455,10,18,7.406922090870246
238,5.145299145299146,10,20,7.601237842617153
239,4.991304347826087,8,20,7.658886346300534
240,5.016949152542373,8,22,8.57322903085615
241,4.767857142857143,9,17,6.582330415754924
242,5.2100840336134455,9,18,7.265916536105967
243,5.15,8,20,7.655322128851541
244,5.11864406779661,9,18,7.150948862813269
245,4.636363636363637,9,19,6.739506486899008
246,5.135593220338983,8,20,7.944372012168622
247,5.176470588235294,8,19,7.741632246118787
248,5.084745762711864,8,24,8.911632623497031
249,5.05982905982906,8,15,5.704471355379599
250,4.859649122807017,8,20,8.119546654246236
251,4.834782608695652,8,21,8.163691838291381
252,5.19327731092437,9,19,7.198404785643071
253,5.05982905982906,8,22,7.67948717948718
254,5.2100840336134455,10,18,7.526135878080045
255,5.135593220338983,9,18,7.627842966826018
256,4.761061946902655,8,23,8.879898862199747
257,4.612612612612613,8,17,6.274161170060224
258,4.7894736842105265,9,22,8.363918646172955
259,4.956521739130435,8,23,8.772387490465293
260,5.216666666666667,9,19,7.650420168067227
261,5.067796610169491,8,20,7.7353324641460235
262,4.566371681415929,8,24,9.346238938053098
263,4.956521739130435,9,22,8.282684973302823
264,4.761061946902655,9,17,6.44982526210684
265,5.101694915254237,9,18,7.879762422135303
266,4.957264957264957,8,21,8.307250221043324
267,4.696428571428571,8,24,8.766891891891891
268,4.842105263157895,8,23,8.746312684365781
269,4.636363636363637,8,16,6.1197484995713065
270,5.016949152542373,9,21,8.147616978125452
271,5.017543859649122,9,22,8.706722558608911
272,5.0256410256410255,10,22,8.266430887120542
273,4.9491525423728815,8,23,8.306098797624221
274,4.94017094017094,8,21,7.972295903330386
275,4.956521739130435,9,21,8.26788710907704
276,5.084745762711864,9,21,8.40402723453571
277,5.0,8,25,9.354572713643178
278,4.701754385964913,8,23,8.638099673963671
279,5.0256410256410255,8,22,8.708222811671087
280,5.0,8,20,7.743328335832084
281,5.067796610169491,9,20,7.4999275677241775
282,4.532110091743119,8,17,6.561912658927584
283,4.9655172413793105,9,23,8.861619190404797
284,5.128205128205129,11,18,7.402298850574713
285,4.859649122807017,8,24,9.23785126533147
286,5.216666666666667,10,20,7.22563025210084
287,5.142857142857143,9,21,8.228742344395386
288,5.0,10,21,8.472413793103449
289,5.316666666666666,9,18,7.40406162464986
290,4.684684684684685,8,18,7.126356402218471
291,5.0508474576271185,9,19,7.230914095320875
292,5.135593220338983,9,19,7.185426626104592
293,4.7368421052631575,9,22,8.953733892252755
294,4.9298245614035086,8,22,8.589970501474927
295,4.896551724137931,9,22,8.591454272863569
296,4.814159292035399,8,15,5.925162689804773
297,5.19327731092437,9,19,7.462612163509472
298,4.782608695652174,9,22,8.440732265446224
299,5.216666666666667,9,20,7.45546218487395
300,5.026086956521739,9,23,9.003661327231121
301,4.871794871794871,9,20,7.881962864721485
302,5.084745762711864,9,21,8.595538171809359
303,4.584070796460177,8,24,8.52149178255373
304,4.381818181818182,8,29,10.823853211009174
305,4.896551724137931,9,22,8.308545727136432
306,5.0508474576271185,11,22,8.402288859915979
307,5.0508474576271185,9,22,8.32290308561495
308,4.842105263157895,8,19,7.387206955441702
309,5.233333333333333,9,18,7.339635854341736
310,4.6902654867256635,9,22,8.748577749683944
311,5.25,10,19,7.3841736694677875
312,4.948275862068965,9,21,8.147976011994002
313,4.957264957264957,9,24,8.798850574712644
314,5.11864406779661,9,20,7.754019991308127
315,5.05982905982906,9,21,8.038166814028884
316,5.186440677966102,11,19,7.678545559901492
317,5.135593220338983,8,18,7.53368100825728
318,5.176470588235294,8,20,7.845748468879077
319,5.0085470085470085,9,21,8.505157677571471
320,4.913793103448276,9,21,7.655472263868066
321,5.126050420168068,10,22,9.129468736647201
322,5.05982905982906,9,21,7.907161803713528
323,4.7894736842105265,9,27,9.83791336748952
324,4.879310344827586,9,21,8.64032983508246
325,5.0,8,20,7.806296851574213
326,4.904347826086957,9,21,7.991304347826087
327,4.807017543859649,8,16,6.128748707342296
328,4.619469026548672,8,23,9.324115044247788
329,5.017241379310345,8,20,8.350824587706146
330,5.017241379310345,10,23,8.911094452773613
331,5.0085470085470085,9,21,8.344090775125258
332,4.9298245614035086,9,24,9.191740412979351
333,4.71304347826087,9,26,9.929824561403509
334,5.11864406779661,9,20,7.344487903809938
335,5.0,9,19,7.843778110944528
336,5.0256410256410255,9,18,7.366342469790745
337,4.418181818181818,8,19,7.832963784183296
338,5.266666666666667,9,17,7.187114845938376
339,4.879310344827586,9,22,8.148275862068965
340,4.896551724137931,8,22,8.677511244377811
341,4.5225225225225225,9,18,6.958741073790002
342,4.973913043478261,10,22,8.89488939740656
343,5.226890756302521,10,20,7.545648767981769
344,5.128205128205129,10,21,8.04420866489832
345,4.913793103448276,8,21,8.302998500749625
346,4.931034482758621,9,22,8.603748125937031
347,4.973913043478261,8,21,8.416170861937452
348,4.9655172413793105,9,22,8.618440779610195
349,5.0,9,22,9.040329835082458
350,5.2100840336134455,9,18,7.411622276029056
351,4.852173913043479,9,27,10.333180778032037
352,4.869565217391305,11,26,8.993135011441648
353,5.142857142857143,9,19,7.431420025637373
354,5.17948717948718,9,19,7.600501031535514
355,5.203389830508475,9,19,7.582790091264668
356,5.067796610169491,9,20,8.097059249601623
357,5.162393162393163,11,20,7.723401119952844
358,4.921739130434783,9,21,8.592219679633867
359,5.092436974789916,9,22,8.866400797607179
360,4.817391304347826,9,19,7.666666666666667
361,4.921739130434783,9,24,8.864836003051106
362,5.189655172413793,8,19,7.086656671664168
363,4.9743589743589745,9,22,8.392278219864426
364,5.042735042735043,9,20,8.109048040082524
365,4.964912280701754,8,23,8.005744449619625
366,5.016949152542373,10,21,8.236129219180066
367,5.128205128205129,8,20,7.651193633952254
368,4.913793103448276,9,24,8.802248875562219
369,5.0256410256410255,9,19,7.285587975243148
370,5.142857142857143,9,20,7.965959265061957
371,4.923076923076923,9,21,8.381962864721485
372,5.111111111111111,9,22,8.590185676392572
373,5.0,8,23,8.483958020989505
374,5.101694915254237,9,22,8.39272779950746
375,4.9298245614035086,8,23,8.900636547120012
376,4.9914529914529915,9,23,8.10536398467433
377,5.017241379310345,8,22,8.495802098950525
378,4.648648648648648,9,22,8.88959868959869
379,4.857142857142857,8,21,8.540862290862291
380,4.991304347826087,9,22,8.471548436308161
381,4.87719298245614,8,16,6.1098001444738745
382,4.761061946902655,9,25,9.159766118836915
383,5.1525423728813555,10,18,7.206576850644647
384,5.076923076923077,9,21,8.309165929855585
385,5.142857142857143,9,18,7.427147130038456
386,5.026086956521739,9,20,7.3165522501906946
387,4.931034482758621,8,21,8.02248875562219
388,4.991304347826087,9,21,8.136384439359269
389,5.094017094017094,8,20,7.843501326259947
390,5.05982905982906,9,21,7.532861774241084
391,4.834782608695652,9,21,7.815560640732265
392,5.076923076923077,9,22,8.16386678455644
393,5.05982905982906,9,22,8.110079575596817
394,5.042735042735043,8,21,8.012525788387858
395,4.982758620689655,8,24,8.8047976011994
396,5.186440677966102,9,18,7.7338838186295815
397,5.116666666666666,9,19,7.2404761904761905
398,5.076923076923077,8,19,8.211759504862954
399,5.084745762711864,11,21,7.811965811965812
400,5.068965517241379,9,22,8.576311844077962
401,4.879310344827586,9,24,8.767766116941528
402,5.0344827586206895,9,20,7.978110944527736
403,5.19327731092437,10,17,7.520581113801453
404,5.101694915254237,9,20,7.678545559901492
405,5.016949152542373,9,23,8.847602491670289
406,5.0256410256410255,8,22,8.409372236958443
407,4.648648648648648,8,26,9.973464373464374
408,4.807017543859649,9,24,8.632355224344046
409,5.109243697478991,10,18,7.297535963537958
410,5.084745762711864,10,20,7.507315659858032
411,5.008695652173913,9,22,8.989016018306636
412,5.0344827586206895,9,23,8.574662668665667
413,4.8,9,24,8.948893974065598
414,4.601769911504425,8,26,10.36378002528445
415,5.076923076923077,9,22,7.988800471559093
416,4.948275862068965,8,21,8.193853073463268
417,4.896551724137931,9,21,8.271064467766116
418,4.754385964912281,10,24,9.654090979661543
419,5.0508474576271185,10,22,8.243517311313921
420,5.2,9,19,7.253221288515406
421,5.162393162393163,9,21,8.038166814028884
422,4.63063063063063,8,20,7.61441213653603
423,5.186440677966102,8,20,7.938722294654498
424,4.931034482758621,8,23,8.784107946026987
425,5.1525423728813555,9,19,7.603360857598146
426,4.9655172413793105,9,19,8.113643178410795
427,5.133333333333334,9,18,7.536554621848739
428,5.166666666666667,8,20,7.910504201680673
429,4.810344827586207,9,22,8.612593703148425
430,5.1525423728813555,8,20,8.26032159930465
431,5.126050420168068,8,19,7.541091012676257
432,5.111111111111111,9,20,7.627910403772472
433,5.159663865546219,8,19,7.729668138441817
434,4.9914529914529915,8,22,8.513852048334806
435,4.9914529914529915,8,21,8.095343353964044
436,4.991304347826087,8,20,7.698245614035088
437,5.0588235294117645,8,21,7.8064378293690355
438,5.2,9,19,7.83515406162465
439,5.101694915254237,9,21,7.920759090250615
440,4.921739130434783,9,22,8.55713196033562
441,4.9655172413793105,9,20,7.631784107946027
442,5.0256410256410255,9,21,7.889330975537872
443,5.05982905982906,9,21,8.394488653109343
444,5.203389830508475,8,19,7.255396204548747
445,4.931034482758621,9,23,8.74287856071964
446,4.939130434782609,9,22,8.037376048817697
447,5.092436974789916,8,18,7.486255519156815
448,4.982758620689655,9,22,8.595052473763118
449,4.912280701754386,8,25,9.44139108834032
450,5.0256410256410255,9,19,7.375036840554082
451,4.834782608695652,8,22,8.329672006102212
452,5.176470588235294,10,19,7.558182595071927
453,5.233333333333333,9,18,6.987675070028011
454,4.948275862068965,8,19,7.785607196401799
455,5.103448275862069,9,22,8.31664167916042
456,5.05982905982906,9,23,9.588269967580313
457,5.135593220338983,9,20,7.30638852672751
458,5.176470588235294,9,18,7.081612305939325
459,5.169491525423729,9,20,7.922497464870347
460,4.982758620689655,9,22,8.16911544227886
461,4.824561403508772,9,23,8.388293743207576
462,5.008695652173913,8,23,8.599389778794814
463,4.956521739130435,9,19,7.2747520976353925
464,5.016949152542373,8,20,7.36520353469506
465,5.19327731092437,9,20,7.999002991026919
466,5.094017094017094,9,19,7.93368700265252
467,5.05982905982906,11,18,7.558502799882111
468,5.226890756302521,9,20,7.766699900299103
469,5.0085470085470085,9,18,7.289714117300324
470,5.101694915254237,9,20,8.372012168622339
471,5.145299145299146,10,20,7.870173887415267
472,5.111111111111111,9,19,7.691423519009726
473,4.9655172413793105,9,21,8.274662668665668
474,4.9743589743589745,10,20,7.688623636899499
475,4.913793103448276,8,23,8.27991004497751
476,5.206611570247934,9,20,7.656887052341598
477,4.834782608695652,8,20,7.679023646071701
478,4.973913043478261,9,22,8.284820747520977
479,5.166666666666667,9,19,7.050280112044818
480,5.126050420168068,9,21,7.910411622276029
481,5.2100840336134455,9,18,7.045292693348526
482,5.0256410256410255,9,23,8.181550250515768
483,4.654867256637168,8,25,9.838337547408344
484,5.260504201680672,8,19,7.384845463609173
485,5.051724137931035,10,23,8.270764617691155
486,5.05982905982906,9,20,7.427055702917772
487,4.589285714285714,8,23,9.272522522522523
488,5.084745762711864,9,22,8.496595683036361
489,5.111111111111111,10,21,7.542587680518715
490,5.220338983050848,9,19,7.213095755468637
491,4.886956521739131,8,21,8.12326468344775
492,4.761061946902655,8,23,8.921302149178256
493,4.886956521739131,8,22,8.766895499618611
494,4.948275862068965,8,22,9.267766116941528
495,5.19327731092437,10,18,7.823529411764706
496,4.886956521739131,8,21,8.688787185354691
497,4.87719298245614,11,26,10.024840863219996
498,4.714285714285714,8,25,9.622265122265123
499,4.852173913043479,9,23,8.985812356979405
500,5.11864406779661,9,19,7.530783717224395
501,5.05982905982906,9,20,7.992042440318302
502,5.017241379310345,9,20,8.083658170914543
503,5.113043478260869,9,22,8.145232646834478
504,5.135593220338983,10,21,8.218890337534406
505,4.701754385964913,10,23,8.406303369042075
506,4.939130434782609,8,21,8.900686498855835
507,5.051724137931035,9,23,8.678260869565218
508,5.237288135593221,9,18,7.507750253512965
509,5.19327731092437,10,19,7.127759578407634
510,4.9914529914529915,9,21,8.407456528146183
511,4.6902654867256635,8,20,8.09355246523388
512,5.07563025210084,8,21,8.236575986326734
513,5.067796610169491,9,16,6.966391424018543
514,5.186440677966102,8,19,7.569317687961756
515,5.033898305084746,9,18,7.367666232073011
516,5.135593220338983,9,19,7.628132695929306
517,5.316666666666666,8,18,7.358403361344537
518,4.956521739130435,8,21,8.233409610983982
519,5.116666666666666,9,21,8.279131652661064
520,5.25,9,17,6.804341736694678
521,5.033898305084746,8,19,7.631609445168767
522,4.696428571428571,8,25,10.107142857142858
523,5.142857142857143,10,20,7.722119356217063
524,5.2,10,17,7.095518207282913
525,4.95575221238938,9,22,8.959070796460177
526,5.051724137931035,8,21,8.176611694152923
527,5.0344827586206895,8,21,8.218740629685158
528,4.939130434782609,8,21,8.497330282227308
529,4.732142857142857,9,20,7.208998935037274
530,5.0344827586206895,9,23,8.252923538230885
531,5.169491525423729,9,18,7.399826162538027
532,5.1525423728813555,8,18,7.1466029262639434
533,4.730434782608696,8,22,8.442562929061785
534,4.807017543859649,8,24,8.753454432541531
535,5.101694915254237,9,20,7.868897580761987
536,4.948275862068965,8,22,8.208695652173914
537,5.051724137931035,10,22,8.08695652173913
538,5.042735042735043,8,20,7.481727085175361
539,5.11864406779661,9,24,9.520353469506011
540,4.754385964912281,8,22,8.820524763235522
541,5.243697478991597,9,19,7.2052414186013385
542,5.101694915254237,9,21,8.296682601767348
543,4.428571428571429,7,27,9.793436293436294
544,4.931034482758621,9,21,8.244377811094452
545,5.11864406779661,9,19,7.969723308706359
546,5.067796610169491,9,20,7.5652614805157175
547,5.128205128205129,9,19,7.483348069554966
548,5.126050420168068,9,20,7.078906138726677
549,5.135593220338983,9,21,7.755903230479501
550,4.672727272727273,8,16,6.637349100763735
551,4.490909090909091,8,27,9.64603836530442
552,4.991304347826087,8,21,7.705415713196033
553,5.11864406779661,9,18,7.067217151962915
554,5.216666666666667,8,18,6.957142857142857
555,5.094017094017094,9,20,7.801208370173887
556,5.0,9,21,7.984407796101949
557,4.888888888888889,9,25,9.202475685234306
558,5.176470588235294,9,21,8.440250676541803
559,4.771929824561403,9,19,7.998136935258501
560,5.0344827586206895,9,20,7.952173913043478
561,5.176470588235294,9,18,7.2382851445663015
562,4.743362831858407,9,23,8.536346396965866
563,4.956521739130435,9,21,8.427307398932113
564,4.732142857142857,9,16,6.202300785634119
565,4.738738738738738,8,23,8.2992628992629
566,4.869565217391305,8,22,8.576659038901601
567,5.186440677966102,9,20,7.990438939591482
568,4.973913043478261,9,21,8.09580472921434
569,4.827586206896552,9,24,9.305247376311844
570,5.126050420168068,9,20,7.709158239567013
571,4.857142857142857,8,26,10.01029601029601
572,5.19327731092437,8,18,7.465888050135308
573,5.084745762711864,10,21,7.34419817470665
574,5.103448275862069,10,19,7.560569715142429
575,4.672566371681416,8,25,9.187104930467763
576,4.982758620689655,8,22,8.032833583208395
577,4.956521739130435,9,21,8.347520976353929
578,4.817391304347826,9,19,7.713806254767353
579,5.0344827586206895,10,22,8.691454272863568
580,4.894736842105263,8,22,8.017543859649123
581,4.581818181818182,9,14,5.508308605341246
582,4.9743589743589745,11,22,8.19171824344238
583,5.076923076923077,9,17,7.000442086648984
584,4.859649122807017,9,18,7.565595404440304
585,4.725663716814159,9,25,9.537294563843236
586,4.869565217391305,9,24,8.716857360793288
587,5.1525423728813555,8,19,7.803418803418803
588,5.084745762711864,10,19,7.734897870491091
589,5.1525423728813555,9,19,7.595827900912647
590,5.101694915254237,9,22,8.148775894538607
591,5.017241379310345,9,20,7.887106446776611
592,4.862068965517241,8,22,8.612743628185907
593,4.894736842105263,9,22,8.980903586399627
594,4.719298245614035,8,24,8.869430212699891
595,4.904347826086957,9,22,8.347978642257818
596,4.854700854700854,9,24,9.125405246094902
597,5.11864406779661,9,18,7.399971027089671
598,4.648648648648648,8,19,6.533843103936562
599,5.159663865546219,9,17,7.354223045150263
600,5.033898305084746,10,22,8.137766188613647
601,4.642857142857143,9,16,5.980971314967339
602,4.921739130434783,9,21,8.479786422578185
603,5.084745762711864,9,18,7.21077792264233
604,5.2100840336134455,9,20,7.574419598347814
605,5.068965517241379,9,19,7.290254872563718
606,5.126050420168068,10,21,8.161373023785785
607,4.824561403508772,9,20,7.9392951405061325
608,5.126050420168068,9,16,6.8943170488534395
609,5.008695652173913,9,22,7.913348588863463
610,5.128205128205129,10,18,7.369731800766283
611,5.2727272727272725,9,18,7.370798898071626
612,5.135593220338983,9,20,8.157033173982327
613,5.067796610169491,8,21,8.194842821961466
614,4.7894736842105265,7,25,9.841639496972519
615,4.892857142857143,8,18,7.237836438923395
616,4.7368421052631575,8,23,9.133053873622108
617,5.017241379310345,8,22,8.37856071964018
618,5.11864406779661,8,20,7.777922642329422
619,5.111111111111111,8,20,7.557323902151488
620,5.042735042735043,9,19,8.306808134394341
621,5.0,8,22,8.332233883058471
622,5.042735042735043,9,19,8.068376068376068
623,4.896551724137931,8,19,7.481409295352324
624,5.0085470085470085,9,21,8.30356616563513
625,4.684210526315789,8,26,10.827511256016146
626,5.145299145299146,8,21,7.783230179781904
627,4.440366972477064,8,19,7.128297362110311
628,4.939130434782609,8,21,8.026239511823036
629,4.859649122807017,8,25,9.062878435025617
630,4.9655172413793105,9,22,8.685457271364317
631,4.571428571428571,9,23,8.90588803088803
632,5.0,8,21,8.44752623688156
633,4.9914529914529915,8,20,7.764220453875626
634,4.814159292035399,8,23,9.175726927939317
